video_id,frame_index,timestamp_seconds,ear,mar,pitch,yaw,roll,face_detected,pose_detected,ear_eye,pitch_raw,yaw_raw,roll_raw,pose_confidence,face_presence_confidence,face_mesh_detected,indicators_accepted,all_indicators_valid,detection_status,ear_valid,mar_valid,head_pose_valid,ear_status,mar_status,head_pose_status
video_02,18,1.199,0.313066732826229,0.3966853471622473,-48.56978240118584,-13.191394080419148,-166.0706475452211,1,1,RIGHT_EYE,-48.56978240118584,-13.191394080419148,-166.0706475452211,0.8779535889625549,0.8892614245414734,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,19,1.266,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8755378723144531,0.0023990212939679623,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,20,1.333,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8767223358154297,0.009063812904059887,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,21,1.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8754819631576538,0.02200617641210556,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,22,1.466,0.30310395983606336,0.2792722536714687,-37.901643005848335,-12.700504242785803,-163.97637338637315,1,1,RIGHT_EYE,-37.901643005848335,-12.700504242785803,-163.97637338637315,0.8693218231201172,0.5666348934173584,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,23,1.5330000000000001,0.2529362943331396,0.2300286067987486,-36.65030988544698,-15.620032425609045,-160.5699684325253,1,1,RIGHT_EYE,-36.65030988544698,-15.620032425609045,-160.5699684325253,0.8583900928497314,0.9903616309165955,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,24,1.599,0.26142521383840794,0.11251299070306872,-37.881631465145716,-17.803390431269552,-158.59080973960675,1,1,RIGHT_EYE,-37.881631465145716,-17.803390431269552,-158.59080973960675,0.8490250706672668,0.997320294380188,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,25,1.666,0.3069692579404081,0.21535345623841082,-36.89210708124514,-13.585508386973428,-162.07080225813556,1,1,RIGHT_EYE,-36.89210708124514,-13.585508386973428,-162.07080225813556,0.8514891266822815,0.8771117329597473,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,26,1.733,0.29704645526155654,0.21404100577299814,-39.16645489115461,-14.851420092922599,-161.91142342080198,1,1,RIGHT_EYE,-39.16645489115461,-14.851420092922599,-161.91142342080198,0.8476951122283936,0.8886557221412659,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,27,1.799,0.27069520262527436,0.2961064102135991,-41.80976979455064,-16.86747786916516,-158.66813747762555,1,1,RIGHT_EYE,-41.80976979455064,-16.86747786916516,-158.66813747762555,0.8506518602371216,0.9879029989242554,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,28,1.866,0.2841998712131918,0.24178094762387067,-37.62610533472189,-14.569591385781075,-161.6843361201176,1,1,RIGHT_EYE,-37.62610533472189,-14.569591385781075,-161.6843361201176,0.8468657732009888,0.7965611219406128,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,29,1.933,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.84573894739151,0.06579586863517761,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,30,1.999,0.23760131835413095,0.17689724918475977,-36.54612350009429,-16.437581924521663,-160.72651559569772,1,1,RIGHT_EYE,-36.54612350009429,-16.437581924521663,-160.72651559569772,0.8712835311889648,0.9590106010437012,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,31,2.066,0.2505613677833486,0.281290137133639,-36.93718643192598,-17.4324397192044,-156.8610445017297,1,1,RIGHT_EYE,-36.93718643192598,-17.4324397192044,-156.8610445017297,0.8726303577423096,0.9563831090927124,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,32,2.133,0.23043691303601227,0.13227109571670445,-40.07386650425208,-17.016128352480266,-160.07896548226418,1,1,RIGHT_EYE,-40.07386650425208,-17.016128352480266,-160.07896548226418,0.87134850025177,0.9645642042160034,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,33,2.199,0.20291382536848146,0.15813740966131454,-38.98482026120563,-17.04554132821395,-161.39510321261497,1,1,RIGHT_EYE,-38.98482026120563,-17.04554132821395,-161.39510321261497,0.8695154190063477,0.9322206974029541,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,34,2.266,0.1806310889085602,0.12806214684568934,-38.74563663759702,-17.2606729973001,-161.59472746808137,1,1,RIGHT_EYE,-38.74563663759702,-17.2606729973001,-161.59472746808137,0.8717967867851257,0.9613747596740723,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,35,2.333,0.2366493668894613,0.19716038396502353,-38.896526550750615,-16.333104338915902,-161.2870238391796,1,1,RIGHT_EYE,-38.896526550750615,-16.333104338915902,-161.2870238391796,0.8740032315254211,0.9109814167022705,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,36,2.399,0.2529098926242621,0.23412339974604462,-39.2348236092831,-15.654985689579789,-161.92961754837978,1,1,RIGHT_EYE,-39.2348236092831,-15.654985689579789,-161.92961754837978,0.8760976791381836,0.7864922285079956,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,37,2.466,0.25740215394946475,0.26833509310426423,-39.19345296570738,-15.434399126936453,-162.18562791046668,1,1,RIGHT_EYE,-39.19345296570738,-15.434399126936453,-162.18562791046668,0.8757621049880981,0.8464340567588806,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,38,2.533,0.20749464404185217,0.28158109865216296,-36.52244297691261,-17.199880914675195,-163.11549383352377,1,1,RIGHT_EYE,-36.52244297691261,-17.199880914675195,-163.11549383352377,0.8833744525909424,0.9942808747291565,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,39,2.599,0.15654630072911124,0.1671116718276399,-32.188772242676876,-18.9312374556141,-157.50138968121556,1,1,RIGHT_EYE,-32.188772242676876,-18.9312374556141,-157.50138968121556,0.878837525844574,0.999755859375,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,40,2.666,0.21572932769722303,0.19753148254628483,-33.52133327065824,-18.357688419677075,-157.63962213549428,1,1,RIGHT_EYE,-33.52133327065824,-18.357688419677075,-157.63962213549428,0.8843330144882202,0.9998930096626282,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,41,2.733,0.2129354936994146,0.11580896081141413,-34.433947196614895,-18.070445333362414,-156.5236584286665,1,1,RIGHT_EYE,-34.433947196614895,-18.070445333362414,-156.5236584286665,0.88295578956604,0.9996578693389893,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,42,2.799,0.1921959281430038,0.11388301382015985,-36.511529830651824,-18.93310183847196,-157.3657983956787,1,1,RIGHT_EYE,-36.511529830651824,-18.93310183847196,-157.3657983956787,0.8895015716552734,0.9990124106407166,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,43,2.866,0.18674850685992062,0.09020803170780493,-36.522422365253604,-18.952912873676155,-157.70911773257447,1,1,RIGHT_EYE,-36.522422365253604,-18.952912873676155,-157.70911773257447,0.8915261030197144,0.9994128346443176,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,44,2.9330000000000003,0.26799927485582115,0.06305258784085413,-37.214473250984014,-17.828274171151715,-156.81600883497435,1,1,RIGHT_EYE,-37.214473250984014,-17.828274171151715,-156.81600883497435,0.8918776512145996,0.9976440072059631,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,45,2.999,0.26049827860191915,0.012956591921563048,-36.71385549908937,-18.2526523646895,-158.09901233162685,1,1,RIGHT_EYE,-36.71385549908937,-18.2526523646895,-158.09901233162685,0.9022905826568604,0.9984246492385864,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,46,3.0660000000000003,0.24996417986431535,0.05277163756502875,-35.62820017366413,-17.722235562327583,-157.91170193067887,1,1,RIGHT_EYE,-35.62820017366413,-17.722235562327583,-157.91170193067887,0.908998966217041,0.9997351765632629,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,47,3.133,0.18986409840155427,0.042822412251469245,-36.72781024843533,-18.378085514546378,-158.72624629859547,1,1,RIGHT_EYE,-36.72781024843533,-18.378085514546378,-158.72624629859547,0.9149154424667358,0.998852550983429,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,48,3.1990000000000003,0.2253852629795575,0.06332294889854909,-35.186491871570006,-19.782413352275327,-153.52006281205738,1,1,RIGHT_EYE,-35.186491871570006,-19.782413352275327,-153.52006281205738,0.9078799486160278,0.9999192357063293,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,49,3.266,0.2783573322369486,0.02835231606520245,-35.01963594515251,-20.705843488828396,-153.24250297746946,1,1,RIGHT_EYE,-35.01963594515251,-20.705843488828396,-153.24250297746946,0.9079830050468445,0.9997841715812683,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,50,3.333,0.2030469504324993,0.06442257990170154,-33.092588665495484,-20.24754368336169,-153.0840224013602,1,1,RIGHT_EYE,-33.092588665495484,-20.24754368336169,-153.0840224013602,0.9075427055358887,0.9997809529304504,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,51,3.399,0.21023995228851566,0.03742611799722955,-31.849226069052353,-18.642979530948573,-153.25195814855996,1,1,RIGHT_EYE,-31.849226069052353,-18.642979530948573,-153.25195814855996,0.9138830304145813,0.9962128400802612,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,52,3.466,0.24801911278244368,0.09215492040912902,-31.529679468412237,-20.037404478814427,-152.34239574785917,1,1,RIGHT_EYE,-31.529679468412237,-20.037404478814427,-152.34239574785917,0.9136068224906921,0.9919434785842896,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,53,3.533,0.2503144246583857,0.08761836211104446,-32.86732726080554,-19.925134150760716,-150.80859081665417,1,1,RIGHT_EYE,-32.86732726080554,-19.925134150760716,-150.80859081665417,0.913551390171051,0.9989889860153198,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,54,3.599,0.18795358454527145,0.03925387873103666,-31.22255034133167,-19.509812088788205,-151.86160913331474,1,1,RIGHT_EYE,-31.22255034133167,-19.509812088788205,-151.86160913331474,0.9149094223976135,0.9994655847549438,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,55,3.666,0.21667237100216954,0.09569728265170872,-33.674359889777044,-17.858084090745105,-157.80151501689457,1,1,RIGHT_EYE,-33.674359889777044,-17.858084090745105,-157.80151501689457,0.9085575938224792,0.987113356590271,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,56,3.733,0.25639512513140394,0.12416971491445393,-35.56019242578254,-16.501599293137907,-157.34491953521092,1,1,RIGHT_EYE,-35.56019242578254,-16.501599293137907,-157.34491953521092,0.9029807448387146,0.9979026317596436,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,57,3.799,0.24676655347197407,0.13173146370012997,-37.6737371187748,-12.018915474847859,-161.8084611776302,1,1,RIGHT_EYE,-37.6737371187748,-12.018915474847859,-161.8084611776302,0.8946403861045837,0.9976184964179993,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,58,3.866,0.25280286230158755,0.1281962982352338,-40.29655975546646,-13.103716977715285,-163.96774603235633,1,1,RIGHT_EYE,-40.29655975546646,-13.103716977715285,-163.96774603235633,0.8880307078361511,0.990791916847229,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,59,3.9330000000000003,0.2580374301473191,0.09300339531415412,-43.01704374819525,-12.292815323063783,-163.34902524144002,1,1,RIGHT_EYE,-43.01704374819525,-12.292815323063783,-163.34902524144002,0.8906736969947815,0.9972701072692871,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,60,3.999,0.3185282866258463,0.012293991570746943,-38.8112208935055,-12.753664036886656,-161.19707701378664,1,1,RIGHT_EYE,-38.8112208935055,-12.753664036886656,-161.19707701378664,0.8591375350952148,0.7706706523895264,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,61,4.066,0.3110373716550461,0.042258478989901406,-40.7770645024047,-12.4908502479089,-161.9805011917032,1,1,RIGHT_EYE,-40.7770645024047,-12.4908502479089,-161.9805011917032,0.8669090270996094,0.9714783430099487,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,62,4.133,0.3312277323982099,0.031981292472865325,-39.370250445822236,-12.55742551893881,-163.61598204814376,1,1,RIGHT_EYE,-39.370250445822236,-12.55742551893881,-163.61598204814376,0.8571564555168152,0.9903807640075684,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,63,4.199,0.2985202347270562,0.08048111044655588,-38.329070569235455,-15.177211492723417,-161.2963278467923,1,1,RIGHT_EYE,-38.329070569235455,-15.177211492723417,-161.2963278467923,0.8478832840919495,0.993970513343811,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,64,4.266,0.2995416062663708,0.059789928931379265,-37.324456428091814,-13.060749256472045,-161.09655114196988,1,1,RIGHT_EYE,-37.324456428091814,-13.060749256472045,-161.09655114196988,0.8673371076583862,0.9824838638305664,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,65,4.333,0.3413023865030049,0.07109547242278395,-37.86567167516182,-15.182965158339377,-160.84730554012137,1,1,RIGHT_EYE,-37.86567167516182,-15.182965158339377,-160.84730554012137,0.8818485140800476,0.9989715218544006,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,66,4.399,0.3570154908011855,0.022428328675246047,-41.848402215143,-13.164688791331685,-164.19221000695333,1,1,RIGHT_EYE,-41.848402215143,-13.164688791331685,-164.19221000695333,0.900133490562439,0.9995867609977722,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,67,4.466,0.36290761390708476,0.021531754483711484,-41.57282187913876,-12.295422588691858,-165.45590896095814,1,1,RIGHT_EYE,-41.57282187913876,-12.295422588691858,-165.45590896095814,0.8862770795822144,0.9987673163414001,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,68,4.533,0.32906002155086345,0.032940226708103086,-36.96721806896803,-15.132361316444683,-167.02927029748275,1,1,RIGHT_EYE,-36.96721806896803,-15.132361316444683,-167.02927029748275,0.8989747166633606,0.9992691874504089,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,69,4.599,0.33935298231753896,0.014955951446306705,-36.51486560680869,-17.899291016131624,-161.54631269455558,1,1,RIGHT_EYE,-36.51486560680869,-17.899291016131624,-161.54631269455558,0.8933594822883606,0.99800044298172,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,70,4.666,0.35335186458406614,0.004270973747274889,-38.154919047940474,-14.585194514006176,-162.95816249245294,1,1,RIGHT_EYE,-38.154919047940474,-14.585194514006176,-162.95816249245294,0.8886005878448486,0.9959536790847778,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,71,4.7330000000000005,0.35559695933902563,0.010278493755809285,-38.69526171267765,-14.109979558661825,-163.44675173119433,1,1,RIGHT_EYE,-38.69526171267765,-14.109979558661825,-163.44675173119433,0.8877475261688232,0.9989436864852905,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,72,4.799,0.3371563182232007,0.014822159613718825,-37.013499769508726,-14.898220018729162,-159.66734787512752,1,1,RIGHT_EYE,-37.013499769508726,-14.898220018729162,-159.66734787512752,0.8947226405143738,0.9943732619285583,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,73,4.866,0.3046947729950579,0.02473416116237663,-34.32769042099258,-14.869082172054265,-161.438060392668,1,1,RIGHT_EYE,-34.32769042099258,-14.869082172054265,-161.438060392668,0.9027941823005676,0.9940061569213867,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,74,4.933,0.33470032649412446,0.028856241692677156,-35.399776238119735,-18.154547725887447,-158.57104185452854,1,1,RIGHT_EYE,-35.399776238119735,-18.154547725887447,-158.57104185452854,0.9025106430053711,0.9394910931587219,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,75,4.999,0.3298394776446481,0.03127580959735277,-36.93181152937876,-17.505570247145638,-159.71005930794843,1,1,RIGHT_EYE,-36.93181152937876,-17.505570247145638,-159.71005930794843,0.9051210880279541,0.990289032459259,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,76,5.066,0.3280483671415151,0.009480075742369762,-37.287603062161836,-15.633025002897996,-159.96330232967637,1,1,RIGHT_EYE,-37.287603062161836,-15.633025002897996,-159.96330232967637,0.8997031450271606,0.9765729904174805,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,77,5.133,0.32358856493283006,0.027118070713595552,-41.002416442016596,-15.659259325960656,-162.61022487294807,1,1,RIGHT_EYE,-41.002416442016596,-15.659259325960656,-162.61022487294807,0.90116286277771,0.9991214275360107,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,78,5.199,0.3238717488549645,0.02129264201360387,-39.37631844460588,-13.6948273323248,-163.958050631034,1,1,RIGHT_EYE,-39.37631844460588,-13.6948273323248,-163.958050631034,0.8987270593643188,0.9788739085197449,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,79,5.266,0.34569864472599854,0.0346704456639264,-42.62577604196013,-16.05814411501401,-162.8686986322389,1,1,RIGHT_EYE,-42.62577604196013,-16.05814411501401,-162.8686986322389,0.9004125595092773,0.9935564398765564,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,80,5.333,0.3173275981666646,0.02994829595378081,-41.193656056377385,-12.180414957558115,-168.93166668988897,1,1,RIGHT_EYE,-41.193656056377385,-12.180414957558115,-168.93166668988897,0.894999086856842,0.9316709041595459,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,81,5.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9001882672309875,0.38642773032188416,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,82,5.466,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8919772505760193,0.05601493641734123,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,83,5.533,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8886844515800476,0.00021673056471627206,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,84,5.599,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8836900591850281,1.5050676665850915e-05,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,85,5.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.890302300453186,0.004199176095426083,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,86,5.7330000000000005,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8877473473548889,0.0026554919313639402,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,87,5.799,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8803865313529968,0.0006417184486053884,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,88,5.8660000000000005,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8730185031890869,0.003730282885953784,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,89,5.933,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8633981347084045,0.19086343050003052,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,90,5.9990000000000006,0.336082621485483,0.04813738836692362,-39.80361302548306,-19.634039916248557,-160.74090664171533,1,1,RIGHT_EYE,-39.80361302548306,-19.634039916248557,-160.74090664171533,0.8806660175323486,0.618073582649231,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,91,6.066,0.35727458575911997,0.03995304294860274,-38.83876098791337,-18.914970850954425,-161.5049306175424,1,1,RIGHT_EYE,-38.83876098791337,-18.914970850954425,-161.5049306175424,0.87884920835495,0.7984893321990967,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,92,6.133,0.34868552440050343,0.05414707885176189,-39.11531023372499,-18.827652944098485,-164.2376286407751,1,1,RIGHT_EYE,-39.11531023372499,-18.827652944098485,-164.2376286407751,0.8712586164474487,0.8628348112106323,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,93,6.199,0.3652290059442088,0.04706581750218005,-37.242155737867606,-19.070376524264795,-163.3305941020495,1,1,RIGHT_EYE,-37.242155737867606,-19.070376524264795,-163.3305941020495,0.880664050579071,0.7355006337165833,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,94,6.266,0.3458069027167868,0.04335101773003632,-40.05740897851499,-19.33007736171369,-163.32201959312548,1,1,RIGHT_EYE,-40.05740897851499,-19.33007736171369,-163.32201959312548,0.8808722496032715,0.8901736736297607,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,95,6.333,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.879159152507782,0.42172807455062866,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,96,6.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8693783283233643,0.4457903504371643,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_02,97,6.466,0.3336274225032214,0.03216375480689334,-34.56706423118249,-16.374249831974623,-166.5698149744961,1,1,RIGHT_EYE,-34.56706423118249,-16.374249831974623,-166.5698149744961,0.8809650540351868,0.558115541934967,1,1,1,both_detected,1,1,1,ok,ok,ok
video_02,98,6.533,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8492175936698914,0.05834190919995308,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
