video_id,complete,indicator,total_frames,valid_samples,face_detection_ratio,source_fps,processing_seconds,processing_fps,mean,median,std,minimum,p05,p95,maximum,mode_bin_width,mode_bin_centers,mode_count,mode_fraction
video_02,True,ear,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,0.2700200266396576,0.2733688285495661,0.05532535519473571,0.0483534849876856,0.17544968897550978,0.3561173910707991,0.5002345548934337,0.01,[0.29],1134,0.0760053619302949
video_02,True,mar,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,0.05492193655159468,0.03225813982159498,0.06646539372960451,7.651606329973494e-05,0.006610530065849659,0.177148699541184,1.7751730687684149,0.01,[0.02],2757,0.18478552278820376
video_02,True,pitch,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,-34.34955637381572,-35.4816570973563,12.831953276512236,-68.86135977158412,-45.47820417106223,-27.239663281520546,85.62893916518695,1.0,[-34.0],1247,0.08357908847184986
video_02,True,yaw,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,-14.943754262270273,-15.962820789251777,10.314596784830522,-178.55311924106664,-21.878237371262216,-5.444349447475374,179.04830394618787,1.0,[-16.0],1514,0.1014745308310992
video_02,True,roll,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,-155.0124517268037,-155.51410399049553,16.45986343954721,-179.6237812890972,-165.32200270036694,-147.56807826468557,179.91767253085948,1.0,[-154.0],1107,0.07419571045576408
video_02,True,pitch_raw,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,-34.34955637381572,-35.4816570973563,12.831953276512236,-68.86135977158412,-45.47820417106223,-27.239663281520546,85.62893916518695,1.0,[-34.0],1247,0.08357908847184986
video_02,True,yaw_raw,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,-14.943754262270273,-15.962820789251777,10.314596784830522,-178.55311924106664,-21.878237371262216,-5.444349447475374,179.04830394618787,1.0,[-16.0],1514,0.1014745308310992
video_02,True,roll_raw,28200,14920,0.5290780141843971,15.715857300015715,908.082091499884,31.054461115318233,-155.0124517268037,-155.51410399049553,16.45986343954721,-179.6237812890972,-165.32200270036694,-147.56807826468557,179.91767253085948,1.0,[-154.0],1107,0.07419571045576408
