run_id,scope,paradigm,family,phase,model,representation,window_size_frames,fold,seed,balancing,fingerprint,status,source,artifact,duration_seconds,updated_at,message
final__screening__feature__random_forest__r0_flat__w30__fold_2__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,2,42,none,5fb1800c76b67b279d38b3eb41dc337cddb57afc9f1a9959d28cbdc388cbf12b,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_2__seed_42.joblib,2.620,2026-09-15T18:39:45+00:00,
final__screening__feature__random_forest__r0_flat__w30__fold_3__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,3,42,none,fe412c00369b33b216c2d12fe7c06747416cb1f26c7e0bdcb486df33a09c4f64,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_3__seed_42.joblib,3.867,2026-09-15T18:39:49+00:00,
final__screening__feature__random_forest__r0_flat__w30__fold_4__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,4,42,none,1386f9974618fd719ceb8bfc4bc272b3d2fe1228408b15fb3840d4f3013d97ba,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_4__seed_42.joblib,4.503,2026-09-15T18:39:53+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_1__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,1,42,none,c2d1d0a3c74cebe63b3a5ac74c0e2362c9dc45b570ad6c237106459c86fbc9d8,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_1__seed_42.joblib,6.073,2026-09-15T18:40:00+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_2__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,2,42,none,5b26c275dd25ea2a0a54bfb017c58a2cbff0bbf50cec59a60c8654695c8f27d5,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_2__seed_42.joblib,3.651,2026-09-15T18:40:03+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_3__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,3,42,none,a4fb4b9c72035128631a4b20ee81280cacb6066855fa75c72a7171d1908ab3f9,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_3__seed_42.joblib,5.428,2026-09-15T18:40:09+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_4__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,4,42,none,ddd2bd0cd82914542740cb7b9b3e6aea3a0938ca8947107fc70ccf4b301878e3,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_4__seed_42.joblib,6.743,2026-09-15T18:40:15+00:00,
final__screening__feature__svm__r0_flat__w150__fold_1__seed_42,screening,feature,classical,screening,svm,R0_flat,150,1,42,none,0d90a6175067ac666f3d96ede593ad3e2960bbee1218e0b7c240ca73eb967ad5,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_1__seed_42.joblib,5.120,2026-09-15T18:39:00+00:00,
final__screening__feature__svm__r0_flat__w150__fold_2__seed_42,screening,feature,classical,screening,svm,R0_flat,150,2,42,none,c409a3f568986ac75ecfb6507c872eb7b68ef092e1b94d324e63285dce57e025,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_2__seed_42.joblib,13.744,2026-09-15T18:39:13+00:00,
final__screening__feature__svm__r0_flat__w150__fold_3__seed_42,screening,feature,classical,screening,svm,R0_flat,150,3,42,none,c3cb393ce322ebf0bc38e5ad3307f46a7a91669e59ed693bbed84f164faf5bae,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_3__seed_42.joblib,15.557,2026-09-15T18:39:29+00:00,
final__screening__feature__svm__r0_flat__w150__fold_4__seed_42,screening,feature,classical,screening,svm,R0_flat,150,4,42,none,03fbbeecef3ffa9d4f63320d440c5b02755532fcd7c5d6eb998029e089a89009,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_4__seed_42.joblib,9.592,2026-09-15T18:39:39+00:00,
final__screening__feature__svm__r0_flat__w30__fold_1__seed_42,screening,feature,classical,screening,svm,R0_flat,30,1,42,none,c47bc4b1eaddc190756ac6370299468fdd5af493ff972e189b8f8de54f301739,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_1__seed_42.joblib,5.935,2026-09-15T18:36:59+00:00,
final__screening__feature__svm__r0_flat__w30__fold_2__seed_42,screening,feature,classical,screening,svm,R0_flat,30,2,42,none,ecde2bd58bb71623757f8bc2bcbc31b6f2509ef57fcfe30da914eb72a2f608f3,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_2__seed_42.joblib,8.420,2026-09-15T18:37:08+00:00,
final__screening__feature__svm__r0_flat__w30__fold_3__seed_42,screening,feature,classical,screening,svm,R0_flat,30,3,42,none,4b6da9ee55f816d0ca5409178b1622cb4f7d156d0b419c028fe9bb2357267eaf,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_3__seed_42.joblib,10.650,2026-09-15T18:37:19+00:00,
final__screening__feature__svm__r0_flat__w30__fold_4__seed_42,screening,feature,classical,screening,svm,R0_flat,30,4,42,none,3a3463d68c301a1eb9502996f633ff285424c5c82636b6151aef53492b62af9b,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_4__seed_42.joblib,12.497,2026-09-15T18:37:31+00:00,
final__screening__feature__svm__r0_flat__w60__fold_1__seed_42,screening,feature,classical,screening,svm,R0_flat,60,1,42,none,8ab1b6dfe7fe3bbb16344eca73c73cda0de943be2209da228067d3a23ec462b9,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_1__seed_42.joblib,10.153,2026-09-15T18:37:41+00:00,
final__screening__feature__svm__r0_flat__w60__fold_2__seed_42,screening,feature,classical,screening,svm,R0_flat,60,2,42,none,83f90fc3b9a2137dd62f0a0dc6b4d9ce1da400f7b4c81d29a6df7f19e3920f27,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_2__seed_42.joblib,21.649,2026-09-15T18:38:03+00:00,
final__screening__feature__svm__r0_flat__w60__fold_3__seed_42,screening,feature,classical,screening,svm,R0_flat,60,3,42,none,b96850c93717f085ecdcc93a8e5b19b25cff40bbf384bcf843c9041ed313f2da,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_3__seed_42.joblib,25.298,2026-09-15T18:38:28+00:00,
final__screening__feature__svm__r0_flat__w60__fold_4__seed_42,screening,feature,classical,screening,svm,R0_flat,60,4,42,none,05e0c80e15fe11a56a506f038c438f5661a51a7e474ea22986b615049b5ece9e,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_4__seed_42.joblib,26.378,2026-09-15T18:38:54+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_1__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,1,42,none,77a9a4964a7524b5c9e9428da5dfe777b1461c080aa4dc01927978a7438a2c0c,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_1__seed_42.joblib,6.446,2026-09-15T18:41:10+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_2__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,2,42,none,3e67e3fe24068a5737f94ab7364b38cc030dc6ab791b2e3aedf052a5743d5389,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_2__seed_42.joblib,6.307,2026-09-15T18:41:16+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_3__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,3,42,none,3dbdf19819310185e96b1fda58ec9f789daa74a1d211a8590a70fb392be506e7,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_3__seed_42.joblib,6.461,2026-09-15T18:41:22+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_4__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,4,42,none,9499368079fc1ce06bf023b40724fad4c74bfbbbb2e4f613835a8d36ede7b4e4,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_4__seed_42.joblib,6.789,2026-09-15T18:41:29+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_1__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,1,42,none,977b0e8869cf4b50b7883adfa51857d828f587deaf49e1dbab1be367147d5ad7,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_1__seed_42.joblib,1.428,2026-09-15T18:40:49+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_2__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,2,42,none,e9699bd52a34fc0b3bf2bfa42859ecb6f2703593066a2d0d51ecbfccd1fdde4e,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_2__seed_42.joblib,1.175,2026-09-15T18:40:50+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_3__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,3,42,none,225d65bc150f2c0fd413bb6c41712c1417566fb1eea8552778ae4b847e315f2e,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_3__seed_42.joblib,1.246,2026-09-15T18:40:52+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_4__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,4,42,none,14c6fd1b56c39100891493c2a753356a2d26b17569c61ad2a7f46454c9c36111,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_4__seed_42.joblib,1.272,2026-09-15T18:40:53+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_1__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,1,42,none,100522c908ff1dc317542db2a958d11393974f9e6b587837238636e7736964bc,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_1__seed_42.joblib,2.540,2026-09-15T18:40:56+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_2__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,2,42,none,a6e3ada8e75117562646564fa9e5183d4fffb50106add175088488baca5eef28,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_2__seed_42.joblib,2.451,2026-09-15T18:40:58+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_3__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,3,42,none,6d9ea4042b233425709b349e4d8419c8a6461f3554be4f37fd1a74bcea0b122d,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_3__seed_42.joblib,2.519,2026-09-15T18:41:01+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_4__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,4,42,none,24708c333bfb0b106da9c8a5e6b72c1fe99a0f62726ff81cf755af33b9f1cdc6,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_4__seed_42.joblib,2.642,2026-09-15T18:41:03+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_1__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,1,42,none,57e43a7791ba19a7e0c94d6723fa199c6564096990e79e443072908d624edbdc,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_2__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,2,42,none,88a639cbef7a00de51aeefcd3078653f12beb12f35442d5265c4733f0554bd15,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_3__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,3,42,none,3ffabc450597d27d4cc6ac05bca0a50904dee38bd2c610a7fad58ac23b98c79c,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_4__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,4,42,none,6cfd344368d63fb6e3e4303af23407c6fe0caa06d968477f7b268afa503581c4,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_1__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,1,42,none,ae1ce079445aadbfb66eaf75bcc475b046f9e2fa8c7cf79f5ba6c9bd3fccdef8,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_2__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,2,42,none,193ba9de2081fd3cf84c148d69018c8e527749326d7b1df452349e05489c4e28,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_3__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,3,42,none,a1ec13140f38d22ff78bf9d7d85abfbd5f4bdcc831470e45a693ee56ea493ba8,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_4__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,4,42,none,5090df6e34da65b2f7b6a9b0ec38ff85c55ef13298c3100c608c97636121363b,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_1__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,1,42,none,47a7fc07d46477eda3b8593fbdd668998e1acc9a3ad903db4ac6a339c48ec441,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_2__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,2,42,none,d7167be0145e0773aadfc0d1efd2af45202653de37cf1e2780ad04e17c5777d5,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_3__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,3,42,none,4d0148e8a52c492263d74facec2c14f2840bed1a4f71b6c354199a95ad386969,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_4__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,4,42,none,9dea74c13506c118d6846f0ce20eff417af91f9e9812d3ee4e1b4f0449eab13d,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_1__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,1,42,none,21b8ce9d0796fe24496fd5a355f3dce96d7df26d59a91130e0a58a9c3b5904ba,completed,new,fase_2/outputs/binary_v1/comparison/checkpoints/final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_1__seed_42.joblib,1108.984,2026-09-15T18:59:58+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_2__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,2,42,none,ea2b794994f92671cf02d47163543b48a00441886ecf42f98c70749baefa663a,running,new,,,2026-09-15T18:59:58+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_3__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,3,42,none,293d83dac76e7eae345e06af06a5b41fa333aa9cf6966c194a3c53bb946b07cd,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_4__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,4,42,none,5e411066fa3e8eec0758cc51a88259b193d082d0a0d19ea4dbe5456d321668cb,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,1,42,none,b2caad16f259209ed05b74f3e12dd280ee8a42c07bb64afdbcdc00ecd2220a33,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,2,42,none,1659e440ea8b219b40d4a67d2027a091a3344da7bdf5b62c4159a52a84a58c20,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,3,42,none,9e684c97362a5c2598bd39b1b75b8722c949f8752fc2427cf8dec9eaa9e86791,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,4,42,none,9f5702ab8bea513e17ae1fbd7352f4a59bb66f77d29cf16263ae7d2e6f10504b,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,1,42,none,268e1611177fc5711d7f19fc3dabe2c829110019397c3e3008bbae36d40e52c2,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,2,42,none,da56a1a9204362b25c5f0fedfc1b4ef0ba0b5e77cbe3f75b598ee1f1a05ae1d7,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,3,42,none,d5b1e9fdfea35d0134afe8f2f65280b3408c3f677176829c475bab8930aa4395,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,4,42,none,55455070abd1a83bf4247f2deba0d8ae2b4d233fa9243da3d5c2d9820d6e35da,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,1,42,none,79abdbcf1aa3a14c77c98639f0c53dc5a214c3cdfbd952ac755cad549bdbc79c,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,2,42,none,5efbdc18cdd7a7cd3b8da2d0054569f8c122eae6c5a42e16876de4d28224ec20,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,3,42,none,0169108a858327536d3f06b03b258e44966d103d1aa3148bf69c7f3c632f2355,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,4,42,none,621807c8565e0ec4be7ae3d5792b9d92086f762787978b9caa3f2221de8912a2,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,1,42,none,61e0ee4cd4f691fce72d79b12545236f63fd32722abe276d0b8f25b1cef59ab0,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,2,42,none,d7c0d100e6fc69d5f526a41329bd23e775d25c5117dc5ff121cf73590a3bd440,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,3,42,none,c326fe1225ed0c67bb8d0712f1fdad97045e5b96cd6280b11e296bf9f9b4df33,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,4,42,none,34a2f88750e87263a3317a05a3927429d4735d99d225045771ba3301775875a8,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,1,42,none,a6bda0f748b0896e571f8e05adbfed3111181fe2e18147a65806e9b042203e38,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,2,42,none,9177820ccb5fab0be0b26538a1a95b9cae8fb69abcf0ab57720a04ad43e22726,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,3,42,none,ca801c1c24f64e150abb874adae4a1da5e0e970c8ceab9e78962312eb772d1d3,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,4,42,none,32b499b75f07c9f7e159445439bf60ff1cbbd9bb5bc1e2f8562c1b4101fcde77,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,1,42,none,47e724e86c738d16dfc5092582f14c1dfb90d50415df14d196b4889b09ae8758,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,2,42,none,704ce92e14252bec21c054d10ebc6be973c22fda51898532fa91734ac9f3e03c,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,3,42,none,b23a5bd4eadf4fa4dd7013a0c4e44b9b9e2c9fa96a90979bd0a9369ac06d409d,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,4,42,none,227829caa6847822142237bf9aa72cd4bef2e3487a37c1665bfbb0302a01759e,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,1,42,none,dca7f5d1949061f37f6bdf7ad4a8a3166411460a3a68f92ac95910817dbfa5a2,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,2,42,none,e668d6bc16c2fb9f673be811bbd643301db3ddbe6af6e3589ffdd2cedc84abb0,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,3,42,none,2d1e87bdeec6610585903a1460bc99cfb6433dd35e2f748e7b49e877e4c721ca,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,4,42,none,c42c50c938cd10c4bc262db0bacd19e3023984c86091a46ef6bb41c2532f547e,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,1,42,none,86a23a02216c1d2d0cb1a77c9734e85ab809209563859c49669c11691b3cc522,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,2,42,none,97373064169596223164f67be35fd69dee29fa8975f30ca3335de6f059d50192,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,3,42,none,02ecf3a2a2488fad96e71bb48d84c235b7e62408df17b1109eacc1cf9ccdac25,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,4,42,none,80a4c19f9b4f1fec73df16708aace3c156c74565afe448d401a31f3bc1190ba1,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,1,42,none,807c7b5e81a9b2eacee1c193571ed0f28a9c9debbeb6c2731d88297479591cce,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,2,42,none,36b5733bb276273ec6ced0e9d2321e5964672babc923b4b96cf60431922f91bc,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,3,42,none,1957db49d4e76ca3e8445e88b2d1ddf5c52c90e0349202e9e766d252d637192e,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,4,42,none,817fc9980aa043666da3d7d9845a3009b8be26ba6360c83126cf672a9d89b680,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,1,42,none,8c8940786d75283b5b626433378afd57dbf217567332d942edeee04a7d1e062c,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,2,42,none,47b6fa4fdf82f6edc3d7c5caff77c5d91130a528bd1a2b249021d7fdaa8143c4,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,3,42,none,88077f245ff38d1dabb390656c36d40f0e00728be7aee5df887c1f2945f429db,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__multirocket_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,150,4,42,none,39df81c381b54721265964f21601f11663d6249826a334f3f9e599dbc81cc9f3,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__multirocket_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,30,1,42,none,a3bd875feac3c8237ff1d68499dd30079d39e91de75b5ec4dd74fa3ce53a8229,pending,new,,,2026-09-15T18:36:42+00:00,
final__screening__transform__multirocket_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,multirocket_ridge,R0,30,2,42,none,54aee90fa9c8abdde4326a829512cb7836ff1753932c167a21b65766faeb064a,pending,new,,,2026-09-15T18:36:42+00:00,
