model,ablation,fold,subset,num_windows,accuracy,balanced_accuracy,macro_f1_present_classes,macro_f1_all_classes,present_classes,absent_classes,train_seconds,resumed_checkpoint,run_id,scope,paradigm,family,seed,representation,window_size_frames,balancing,fingerprint,source,pr_auc_status,event_metrics_status
svm,R0_flat,2,validation,1185,0.8194092827004219,0.58016630392321,0.555616693769977,0.555616693769977,"[""attention"", ""distraction""]",[],8.36022412300008,False,final__screening__feature__svm__r0_flat__w30__fold_2__seed_42,screening,feature,classical,42,R0_flat,30,none,ecde2bd58bb71623757f8bc2bcbc31b6f2509ef57fcfe30da914eb72a2f608f3,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,3,validation,1158,0.7564766839378239,0.5851139796759133,0.570501893939394,0.570501893939394,"[""attention"", ""distraction""]",[],10.593672249999145,False,final__screening__feature__svm__r0_flat__w30__fold_3__seed_42,screening,feature,classical,42,R0_flat,30,none,4b6da9ee55f816d0ca5409178b1622cb4f7d156d0b419c028fe9bb2357267eaf,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,4,validation,1137,0.8117854001759015,0.6091817866635849,0.586789799744586,0.586789799744586,"[""attention"", ""distraction""]",[],12.443596075001551,False,final__screening__feature__svm__r0_flat__w30__fold_4__seed_42,screening,feature,classical,42,R0_flat,30,none,3a3463d68c301a1eb9502996f633ff285424c5c82636b6151aef53492b62af9b,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,1,validation,1180,0.8016949152542373,0.6050117630284452,0.6018480066445182,0.6018480066445182,"[""attention"", ""distraction""]",[],10.053967731999364,False,final__screening__feature__svm__r0_flat__w60__fold_1__seed_42,screening,feature,classical,42,R0_flat,60,none,8ab1b6dfe7fe3bbb16344eca73c73cda0de943be2209da228067d3a23ec462b9,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,2,validation,1173,0.8098891730605285,0.5479091995221028,0.5287654501137647,0.5287654501137647,"[""attention"", ""distraction""]",[],21.543413100998805,False,final__screening__feature__svm__r0_flat__w60__fold_2__seed_42,screening,feature,classical,42,R0_flat,60,none,83f90fc3b9a2137dd62f0a0dc6b4d9ce1da400f7b4c81d29a6df7f19e3920f27,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,3,validation,1151,0.7532580364900087,0.5658153543549082,0.556172879735836,0.556172879735836,"[""attention"", ""distraction""]",[],25.195740645000114,False,final__screening__feature__svm__r0_flat__w60__fold_3__seed_42,screening,feature,classical,42,R0_flat,60,none,b96850c93717f085ecdcc93a8e5b19b25cff40bbf384bcf843c9041ed313f2da,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,4,validation,1125,0.7822222222222223,0.5920109132883277,0.5594405594405594,0.5594405594405594,"[""attention"", ""distraction""]",[],26.295554289999927,False,final__screening__feature__svm__r0_flat__w60__fold_4__seed_42,screening,feature,classical,42,R0_flat,60,none,05e0c80e15fe11a56a506f038c438f5661a51a7e474ea22986b615049b5ece9e,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,1,validation,1155,0.7792207792207793,0.5532263032263032,0.5503771473584419,0.5503771473584419,"[""attention"", ""distraction""]",[],4.910603633999926,False,final__screening__feature__svm__r0_flat__w150__fold_1__seed_42,screening,feature,classical,42,R0_flat,150,none,0d90a6175067ac666f3d96ede593ad3e2960bbee1218e0b7c240ca73eb967ad5,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,2,validation,1160,0.7508620689655172,0.5071131609718073,0.48560021236406936,0.48560021236406936,"[""attention"", ""distraction""]",[],13.518842819999918,False,final__screening__feature__svm__r0_flat__w150__fold_2__seed_42,screening,feature,classical,42,R0_flat,150,none,c409a3f568986ac75ecfb6507c872eb7b68ef092e1b94d324e63285dce57e025,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,3,validation,1125,0.7342222222222222,0.5337778836230849,0.5256371023354661,0.5256371023354661,"[""attention"", ""distraction""]",[],15.361036394000621,False,final__screening__feature__svm__r0_flat__w150__fold_3__seed_42,screening,feature,classical,42,R0_flat,150,none,c3cb393ce322ebf0bc38e5ad3307f46a7a91669e59ed693bbed84f164faf5bae,new,average_precision_not_trapezoidal_auc,pending_confirmation
svm,R0_flat,4,validation,1105,0.7339366515837104,0.5135747921632463,0.4938962835564197,0.4938962835564197,"[""attention"", ""distraction""]",[],9.406065762999788,False,final__screening__feature__svm__r0_flat__w150__fold_4__seed_42,screening,feature,classical,42,R0_flat,150,none,03fbbeecef3ffa9d4f63320d440c5b02755532fcd7c5d6eb998029e089a89009,new,average_precision_not_trapezoidal_auc,pending_confirmation
random_forest,R0_flat,1,validation,1194,0.8291457286432161,0.6076491603331361,0.6176753121998079,0.6176753121998079,"[""attention"", ""distraction""]",[],3.9390077620009833,False,final__screening__feature__random_forest__r0_flat__w30__fold_1__seed_42,screening,feature,classical,42,R0_flat,30,none,c257c954e8e1e36610b2e1a88423af9ad75795967618185b20dece85ba8051bd,new,pending_probability_support,pending_confirmation
random_forest,R0_flat,2,validation,1185,0.8270042194092827,0.5843099503320498,0.5616187937727041,0.5616187937727041,"[""attention"", ""distraction""]",[],2.5906607739998435,False,final__screening__feature__random_forest__r0_flat__w30__fold_2__seed_42,screening,feature,classical,42,R0_flat,30,none,5fb1800c76b67b279d38b3eb41dc337cddb57afc9f1a9959d28cbdc388cbf12b,new,pending_probability_support,pending_confirmation
