ablation,absent_classes,accuracy,balanced_accuracy,best_epoch,best_training_loss,best_validation_loss,best_validation_macro_f1,configuration_id,fold,generation,inference_seconds,inference_windows_per_second,macro_f1_all_classes,macro_f1_present_classes,model,model_size_bytes,num_windows,parameter_count,peak_gpu_memory_bytes,present_classes,representation,resumed_checkpoint,run_id,seed,stopping_epoch,subset,train_seconds,training_seconds,window_size_frames
temporal_r0,[],0.7754237288135594,0.5843621399176956,7,0.4124232533549169,0.4500551598556971,0.4495404978163599,focal_r0_w60,1,G45,0.03316650000124355,35578.06823016468,0.4495404978163599,0.4495404978163599,lstm,652370,1180,51651,376863744,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__lstm__r0__w60__fold_1__seed_42,42,22,validation,5.943844400000671,5.943844400000671,60
temporal_r0,[],0.6932203389830508,0.6596841746414396,2,0.4412571956378445,0.4426082526223134,0.4160211420578279,focal_r0_w60,1,G45,4.232404799997312,278.80130936453656,0.4160211420578279,0.4160211420578279,tcn,636988,1180,49379,188977664,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__tcn__r0__w60__fold_1__seed_42,42,17,validation,349.9547584000029,349.9547584000029,60
temporal_r0,[],0.7271952259164536,0.4048904942093796,6,0.40325639664079665,0.4949081731930007,0.35993623681214526,focal_r0_w60,2,G45,0.02795479999986128,41960.59352976307,0.35993623681214526,0.35993623681214526,lstm,652242,1173,51651,377266176,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__lstm__r0__w60__fold_2__seed_42,42,21,validation,3.8388975000016217,3.8388975000016217,60
temporal_r0,[],0.7502131287297528,0.47519875396552386,10,0.3322847979236298,0.5045617266993998,0.389973607556267,focal_r0_w60,2,G45,5.2532924999977695,223.28853761721777,0.389973607556267,0.389973607556267,tcn,637820,1173,49379,188977664,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__tcn__r0__w60__fold_2__seed_42,42,25,validation,469.4250415000024,469.4250415000024,60
temporal_r0,[],0.6672458731537794,0.5517604081979015,9,0.3679984036682953,0.5133957685490053,0.40299934643321267,focal_r0_w60,3,G45,0.03135459999975865,36709.12720968725,0.40299934643321267,0.40299934643321267,lstm,652562,1151,51651,377266176,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__lstm__r0__w60__fold_3__seed_42,42,24,validation,5.068513999998686,5.068513999998686,60
temporal_r0,[],0.6768027801911382,0.4456585859249465,3,0.36989600568675735,0.5113692123355501,0.3920405423673397,focal_r0_w60,3,G45,4.762734299998556,241.66790072676298,0.3920405423673397,0.3920405423673397,tcn,637052,1151,49379,188977664,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__tcn__r0__w60__fold_3__seed_42,42,18,validation,384.7725851000032,384.7725851000032,60
temporal_r0,[],0.6933333333333334,0.5624224986437262,13,0.3539346796439175,0.5213744410143958,0.404943822101381,focal_r0_w60,4,G45,0.03228859999944689,34842.01854584192,0.404943822101381,0.404943822101381,lstm,653010,1125,51651,377266176,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__lstm__r0__w60__fold_4__seed_42,42,28,validation,6.428180999999313,6.428180999999313,60
temporal_r0,[],0.7457777777777778,0.5011778591542019,8,0.29873171081885125,0.5391056172053019,0.4160710670460201,focal_r0_w60,4,G45,5.187111499999446,216.88371264047825,0.4160710670460201,0.4160710670460201,tcn,637628,1125,49379,188977664,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G45__focal_r0_w60__tcn__r0__w60__fold_4__seed_42,42,23,validation,577.8964379999998,577.8964379999998,60
