candidate,measure,paired_valid,bias_candidate_minus_mediapipe,bias_block_bootstrap_ci95_low,bias_block_bootstrap_ci95_high,mae,absolute_error_p95,rmse,pearson_r,ccc,bland_altman_low,bland_altman_high
openface,ear,13253,0.07716263753844163,0.07102725740000412,0.08352221911754956,0.08867996748701931,0.16445029154254448,0.10041496207969168,0.05941560214508352,0.013131202849869546,-0.048787815881111835,0.2031130909579951
openface,mar,13253,0.24537415523112702,0.24325929460955398,0.24712421577239158,0.24593673210719813,0.2824984048146228,0.24805912442009106,0.404036973026204,0.010381016805148403,0.17403034028714132,0.3167179701751127
openface,pitch,13253,-13.052068331835635,-13.4958150254329,-12.594920731227516,13.201487888270076,22.235640492818455,14.892573964207367,0.87423767163016,0.6052657154928458,-27.1089927452568,1.0048560815855279
openface,yaw,13253,10.446650792122634,9.447571319265087,11.463588276548435,11.691859841151462,29.290367723412746,15.148769856378696,0.3335469821091914,0.20592807745362365,-11.056415972518005,31.949717556763275
openface,roll,13253,9.32061953058925,8.595410998712941,10.018175196459516,10.845574123081079,16.508231256750864,14.370882566940004,0.5398524957838308,0.3740814516700046,-12.11942852116117,30.76066758233967
