video_id,frame_index,timestamp_seconds,ear,mar,pitch,yaw,roll,face_detected,pose_detected,ear_eye,pitch_raw,yaw_raw,roll_raw
video_04,0,0.0,0.24415329930644014,0.02168965008724119,-44.019094136029096,-17.93356456083508,-157.7822435363486,1,1,RIGHT_EYE,-44.019094136029096,-17.93356456083508,-157.7822435363486
video_04,1,0.066,0.12492112491053535,0.02485095054764163,-34.33092174953206,-23.43155743813486,-142.98244936657008,1,1,RIGHT_EYE,-34.33092174953206,-23.43155743813486,-142.98244936657008
video_04,2,0.133,0.11178546466408408,0.030248398460496533,-34.110105466890296,-22.684787362999977,-142.4093743431523,1,1,RIGHT_EYE,-34.110105466890296,-22.684787362999977,-142.4093743431523
video_04,3,0.199,0.10400493984486911,0.03357230329887949,-34.82221742828714,-21.545480763953762,-144.72371924472588,1,1,RIGHT_EYE,-34.82221742828714,-21.545480763953762,-144.72371924472588
video_04,4,0.266,0.11145728883812095,0.07478987130042344,-35.268524440493245,-22.503350792220093,-142.4104234661847,1,1,RIGHT_EYE,-35.268524440493245,-22.503350792220093,-142.4104234661847
video_04,5,0.333,0.12144974627488599,0.06486030384958676,-33.98875631148554,-22.641810111159998,-142.72225406117025,1,1,RIGHT_EYE,-33.98875631148554,-22.641810111159998,-142.72225406117025
video_04,6,0.399,0.10632261092427175,0.041532546384927635,-35.06750326742161,-21.509100658646595,-145.79132330158137,1,1,RIGHT_EYE,-35.06750326742161,-21.509100658646595,-145.79132330158137
video_04,7,0.466,0.11827707396120513,0.056637866694994723,-38.553148352190085,-23.896597878721703,-144.74699769737575,1,1,RIGHT_EYE,-38.553148352190085,-23.896597878721703,-144.74699769737575
video_04,8,0.533,0.11109593362175199,0.037031253489952384,-35.48448854408137,-23.536567947174586,-143.3624305319131,1,1,RIGHT_EYE,-35.48448854408137,-23.536567947174586,-143.3624305319131
video_04,9,0.599,0.16865476133093837,0.03722245357880869,-36.65857156066901,-20.517735361821842,-146.05469424479816,1,1,RIGHT_EYE,-36.65857156066901,-20.517735361821842,-146.05469424479816
video_04,10,0.666,0.1617325155007728,0.01403538295973969,-37.204067989459055,-20.43913222761968,-145.89797341954846,1,1,RIGHT_EYE,-37.204067989459055,-20.43913222761968,-145.89797341954846
video_04,11,0.733,0.16229274506527064,0.016883465361096268,-37.949362898282914,-19.66585665029824,-146.88502112954765,1,1,RIGHT_EYE,-37.949362898282914,-19.66585665029824,-146.88502112954765
video_04,12,0.799,0.19552613604826669,0.019542754027293618,-35.606249127130184,-20.481706302176224,-144.05583694724282,1,1,RIGHT_EYE,-35.606249127130184,-20.481706302176224,-144.05583694724282
video_04,13,0.866,0.12999948206104095,0.016147970632232642,-35.07309999582159,-20.588964814135316,-144.6995493386093,1,1,RIGHT_EYE,-35.07309999582159,-20.588964814135316,-144.6995493386093
video_04,14,0.933,0.14775668507301604,0.09289596940733415,-37.507521519083284,-22.476452499820997,-143.28060751298122,1,1,RIGHT_EYE,-37.507521519083284,-22.476452499820997,-143.28060751298122
video_04,15,0.999,0.16192262146318168,0.07558349003551984,-36.72614813333949,-21.77656982778222,-143.68394969856752,1,1,RIGHT_EYE,-36.72614813333949,-21.77656982778222,-143.68394969856752
video_04,16,1.066,0.13682233530400972,0.021341821472854402,-36.53380072650615,-22.553173059944164,-143.34435926881326,1,1,RIGHT_EYE,-36.53380072650615,-22.553173059944164,-143.34435926881326
video_04,17,1.133,0.2424675689542849,0.011849914488920744,-35.056900414015104,-22.260617844796418,-142.30852691775343,1,1,RIGHT_EYE,-35.056900414015104,-22.260617844796418,-142.30852691775343
video_04,18,1.199,0.20748718628548624,0.008615051285334862,-35.646206136218154,-23.59364146722913,-144.64049017412017,1,1,RIGHT_EYE,-35.646206136218154,-23.59364146722913,-144.64049017412017
video_04,19,1.266,0.14677219063636535,0.023736653857594804,-41.866219089881724,-23.307227544402288,-150.5384927819355,1,1,RIGHT_EYE,-41.866219089881724,-23.307227544402288,-150.5384927819355
video_04,20,1.333,0.1693543733906085,0.021761123994990843,-38.779789918534696,-22.720506986531248,-147.74389988503452,1,1,RIGHT_EYE,-38.779789918534696,-22.720506986531248,-147.74389988503452
video_04,21,1.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan
video_04,22,1.466,0.14252719855834403,0.03418907000337139,-41.55010221999627,-14.33868996528463,-154.44175613095948,1,1,RIGHT_EYE,-41.55010221999627,-14.33868996528463,-154.44175613095948
video_04,23,1.5330000000000001,0.14194020560822102,0.0428947336719794,-36.011885952752394,-20.043522434092182,-150.6432653134013,1,1,RIGHT_EYE,-36.011885952752394,-20.043522434092182,-150.6432653134013
video_04,24,1.599,0.11897973726603278,0.01741074685455688,-35.52299012581917,-23.049408398355993,-145.06299183632962,1,1,RIGHT_EYE,-35.52299012581917,-23.049408398355993,-145.06299183632962
video_04,25,1.666,0.10136136523980004,0.019340645799126425,-37.248010962019706,-22.872890115033485,-144.80703849939422,1,1,RIGHT_EYE,-37.248010962019706,-22.872890115033485,-144.80703849939422
video_04,26,1.733,nan,nan,nan,nan,nan,0,1,,nan,nan,nan
video_04,27,1.799,0.15584767702719302,0.014007898277904239,-38.18624931895414,-19.344346220526493,-152.0733751986574,1,1,RIGHT_EYE,-38.18624931895414,-19.344346220526493,-152.0733751986574
video_04,28,1.866,0.1215423159077559,0.02490348033869598,-40.43654384210657,-23.838327205067365,-146.6023973192184,1,1,RIGHT_EYE,-40.43654384210657,-23.838327205067365,-146.6023973192184
video_04,29,1.933,0.11238123895471892,0.02829717460129869,-38.92343160992501,-22.41870024493607,-146.8782729204962,1,1,RIGHT_EYE,-38.92343160992501,-22.41870024493607,-146.8782729204962
video_04,30,1.999,0.13233567055274628,0.01618434243198536,-40.34855164632282,-25.824991369119875,-147.38461121416023,1,1,RIGHT_EYE,-40.34855164632282,-25.824991369119875,-147.38461121416023
video_04,31,2.066,0.13652944592208627,0.011898797098558182,-40.772970276829405,-25.20535685738434,-147.7606777239759,1,1,RIGHT_EYE,-40.772970276829405,-25.20535685738434,-147.7606777239759
video_04,32,2.133,nan,nan,nan,nan,nan,0,1,,nan,nan,nan
video_04,33,2.199,0.08982583518492684,0.021027501993520558,-38.67745642457143,-23.1628641962272,-151.6564164431347,1,1,RIGHT_EYE,-38.67745642457143,-23.1628641962272,-151.6564164431347
video_04,34,2.266,0.08702154769204463,0.027496090716596113,-38.05769190460902,-23.480662594031255,-149.02693774507992,1,1,RIGHT_EYE,-38.05769190460902,-23.480662594031255,-149.02693774507992
video_04,35,2.333,0.1157329135382919,0.025547713403493953,-37.61633602205105,-26.01895690787223,-146.61778388230815,1,1,RIGHT_EYE,-37.61633602205105,-26.01895690787223,-146.61778388230815
