video_id,complete,indicator,total_frames,valid_samples,face_detection_ratio,source_fps,processing_seconds,processing_fps,mean,median,std,minimum,p05,p95,maximum,mode_bin_width,mode_bin_centers,mode_count,mode_fraction
video_03,True,ear,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,0.14023106290725762,0.1347928906372823,0.036344325804453514,0.012333107154668383,0.09628618030018593,0.2007020962955807,0.7714654627958454,0.01,[0.13],3165,0.15463162008989642
video_03,True,mar,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,0.03155857799118963,0.010960429276589162,0.061137425841578254,4.2127684861164394e-05,0.0025119142433597088,0.14805877146934837,0.7614074971201784,0.01,[0.01],8933,0.436437365643932
video_03,True,pitch,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,-30.309304738534017,-31.97522104264963,11.445819172995105,-70.4360993747595,-39.146332755893916,-21.666770388965425,80.81280374153387,1.0,[-32.0],2512,0.1227281610318546
video_03,True,yaw,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,-18.21398050895098,-20.354643679603093,13.08905994310801,-179.87139432589348,-25.030690192802062,-2.087676811807152,178.58868494824617,1.0,[-21.0],2592,0.12663670119210474
video_03,True,roll,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,-145.34174471778812,-145.8789247904868,14.148486981880405,-179.96486010084135,-151.51122091899822,-141.98421446683818,179.9078424801927,1.0,[-146.0],3551,0.17349032636310338
video_03,True,pitch_raw,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,-30.309304738534017,-31.97522104264963,11.445819172995105,-70.4360993747595,-39.146332755893916,-21.666770388965425,80.81280374153387,1.0,[-32.0],2512,0.1227281610318546
video_03,True,yaw_raw,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,-18.21398050895098,-20.354643679603093,13.08905994310801,-179.87139432589348,-25.030690192802062,-2.087676811807152,178.58868494824617,1.0,[-21.0],2592,0.12663670119210474
video_03,True,roll_raw,30334,20468,0.6747544010021758,17.00686183760897,1263.8309469999222,24.001627806319153,-145.34174471778812,-145.8789247904868,14.148486981880405,-179.96486010084135,-151.51122091899822,-141.98421446683818,179.9078424801927,1.0,[-146.0],3551,0.17349032636310338
