video_id,frame_index,timestamp_seconds,ear,mar,pitch,yaw,roll,face_detected,pose_detected,ear_eye,pitch_raw,yaw_raw,roll_raw
video_02,32,2.133,0.11488457475881887,0.011471424871410538,-32.36652740776013,-23.888753717290218,-147.0088583932266,1,1,RIGHT_EYE,-32.36652740776013,-23.888753717290218,-147.0088583932266
video_02,33,2.199,0.12755679384389781,0.014775738487954174,-32.15615349807831,-23.29296975572662,-147.2919037919604,1,1,RIGHT_EYE,-32.15615349807831,-23.29296975572662,-147.2919037919604
video_02,34,2.266,0.13129616735926408,0.014008166977643887,-31.976689429244736,-23.24828915687028,-147.4712328906639,1,1,RIGHT_EYE,-31.976689429244736,-23.24828915687028,-147.4712328906639
video_02,35,2.333,0.12739426527560213,0.012704265786360452,-31.411646800242252,-23.079861502592355,-146.12983313132187,1,1,RIGHT_EYE,-31.411646800242252,-23.079861502592355,-146.12983313132187
video_02,36,2.399,0.13451168795240429,0.014361215969444143,-32.17948521653262,-23.604186390414725,-146.74990167687605,1,1,RIGHT_EYE,-32.17948521653262,-23.604186390414725,-146.74990167687605
video_02,37,2.466,0.1310748329371857,0.013405759510122803,-32.70878704469835,-23.75332246116344,-147.2276137796607,1,1,RIGHT_EYE,-32.70878704469835,-23.75332246116344,-147.2276137796607
video_02,38,2.533,0.139571045025459,0.00860013991752587,-32.00562451345877,-22.972918694547083,-147.76711903336815,1,1,RIGHT_EYE,-32.00562451345877,-22.972918694547083,-147.76711903336815
video_02,39,2.599,0.12060894489065034,0.013767873789336227,-31.14589132118479,-22.266386722360973,-148.48219672650708,1,1,RIGHT_EYE,-31.14589132118479,-22.266386722360973,-148.48219672650708
video_02,40,2.666,0.1271059820139439,0.011113800776436453,-30.324678550661705,-21.4071243377036,-148.61702303215696,1,1,RIGHT_EYE,-30.324678550661705,-21.4071243377036,-148.61702303215696
video_02,41,2.733,0.1243916756621658,0.009964003064958047,-32.42222841215069,-21.894174311898055,-149.47498963863956,1,1,RIGHT_EYE,-32.42222841215069,-21.894174311898055,-149.47498963863956
video_02,42,2.799,0.1140204051206308,0.010747815830369137,-33.87195436684546,-21.930671943315186,-150.04905342885755,1,1,RIGHT_EYE,-33.87195436684546,-21.930671943315186,-150.04905342885755
video_02,43,2.866,0.13024066937132406,0.014056145186698212,-33.94809186973463,-20.939834296877745,-149.92309291953924,1,1,RIGHT_EYE,-33.94809186973463,-20.939834296877745,-149.92309291953924
video_02,44,2.9330000000000003,0.12561269024921648,0.013796114932729356,-32.56825002333755,-20.37937874562798,-149.48407283148427,1,1,RIGHT_EYE,-32.56825002333755,-20.37937874562798,-149.48407283148427
video_02,45,2.999,0.08968534492393186,0.013199302743674486,-33.24005054700619,-20.37917299016559,-150.8844855536388,1,1,RIGHT_EYE,-33.24005054700619,-20.37917299016559,-150.8844855536388
video_02,46,3.0660000000000003,0.07837242395785257,0.00772248707475486,0.015079059493339719,34.896505601409835,-95.26276590185078,1,1,RIGHT_EYE,0.015079059493339719,34.896505601409835,-95.26276590185078
video_02,47,3.133,0.10209896573989534,0.005825969608969908,-33.46783280314608,-21.668955240347433,-149.99261011848895,1,1,RIGHT_EYE,-33.46783280314608,-21.668955240347433,-149.99261011848895
video_02,48,3.1990000000000003,0.10314074931104929,0.0059605999032557476,-31.944317179149973,-22.059489037225237,-150.06535936347018,1,1,RIGHT_EYE,-31.944317179149973,-22.059489037225237,-150.06535936347018
video_02,49,3.266,0.10557524847340385,0.009870024051517658,-29.547507457097165,-21.485285886075296,-147.86289260072246,1,1,RIGHT_EYE,-29.547507457097165,-21.485285886075296,-147.86289260072246
video_02,50,3.333,0.1177827366214538,0.033942312138274214,-32.39977054082544,-22.252469073315883,-147.61518767864752,1,1,RIGHT_EYE,-32.39977054082544,-22.252469073315883,-147.61518767864752
video_02,51,3.399,0.1238052507670711,0.030753410002938027,-31.6677427837157,-22.752948231324403,-146.7383675977355,1,1,RIGHT_EYE,-31.6677427837157,-22.752948231324403,-146.7383675977355
video_02,52,3.466,0.12709254090269498,0.022822314515996853,-31.205348075456296,-22.931565207634,-147.8390882669621,1,1,RIGHT_EYE,-31.205348075456296,-22.931565207634,-147.8390882669621
video_02,53,3.533,0.10864753173909024,0.023661204219056646,-32.13989970722682,-22.84384503566019,-148.18025592710399,1,1,RIGHT_EYE,-32.13989970722682,-22.84384503566019,-148.18025592710399
video_02,54,3.599,0.11726275781264149,0.016402085026724595,-32.542085023077405,-23.266037996680886,-148.99095739415117,1,1,RIGHT_EYE,-32.542085023077405,-23.266037996680886,-148.99095739415117
video_02,55,3.666,0.14351500782992785,0.021485199879731232,-31.61479543499968,-20.51140662630908,-151.59914837847595,1,1,RIGHT_EYE,-31.61479543499968,-20.51140662630908,-151.59914837847595
video_02,56,3.733,0.12777466954749903,0.03096410935961012,-34.424401440123034,-21.168503379316775,-150.7237134030912,1,1,RIGHT_EYE,-34.424401440123034,-21.168503379316775,-150.7237134030912
video_02,57,3.799,0.13012015495829507,0.03719748162510498,-34.177073986117826,-21.289373909051463,-150.50044820517164,1,1,RIGHT_EYE,-34.177073986117826,-21.289373909051463,-150.50044820517164
video_02,58,3.866,0.1332121121195882,0.03485125117406463,-32.874459156279535,-20.96754995096618,-150.24986074594537,1,1,RIGHT_EYE,-32.874459156279535,-20.96754995096618,-150.24986074594537
video_02,59,3.9330000000000003,0.12240963028932926,0.039603831554665694,-33.112860742132945,-20.130591369718225,-150.50666658643627,1,1,RIGHT_EYE,-33.112860742132945,-20.130591369718225,-150.50666658643627
video_02,60,3.999,0.09741757313522796,0.007674568755727247,-38.23906646832128,-22.045699788234373,-150.13559797463174,1,1,RIGHT_EYE,-38.23906646832128,-22.045699788234373,-150.13559797463174
video_02,61,4.066,0.10667255902572993,0.01581399991262765,-37.825556528859515,-20.91992760513328,-150.9804200091785,1,1,RIGHT_EYE,-37.825556528859515,-20.91992760513328,-150.9804200091785
video_02,62,4.133,0.11168600898138839,0.061829563925837036,-36.017086329940945,-22.694300481448938,-147.45803519920122,1,1,RIGHT_EYE,-36.017086329940945,-22.694300481448938,-147.45803519920122
video_02,63,4.199,0.12031257904057002,0.008128364445818636,-36.865099247213024,-21.671330024121996,-150.86550882136456,1,1,RIGHT_EYE,-36.865099247213024,-21.671330024121996,-150.86550882136456
video_02,64,4.266,0.10627456499556069,0.014449106007637982,-36.364587597774516,-22.420118259521416,-149.55304361733698,1,1,RIGHT_EYE,-36.364587597774516,-22.420118259521416,-149.55304361733698
video_02,65,4.333,0.10913916747994638,0.019484060631523515,-38.30938123712319,-22.94328036431818,-150.00552633205913,1,1,RIGHT_EYE,-38.30938123712319,-22.94328036431818,-150.00552633205913
video_02,66,4.399,0.09604474596143,0.01728185692011136,-34.97110380820457,-23.205947500924218,-146.8332626546095,1,1,RIGHT_EYE,-34.97110380820457,-23.205947500924218,-146.8332626546095
video_02,67,4.466,0.10287476286258784,0.03500287278701373,-36.006658521229745,-22.46386369141761,-148.82852334269768,1,1,RIGHT_EYE,-36.006658521229745,-22.46386369141761,-148.82852334269768
video_02,68,4.533,0.08247163225197292,0.031395729664113824,-34.04260991544605,-22.44458556350518,-148.13320952058675,1,1,RIGHT_EYE,-34.04260991544605,-22.44458556350518,-148.13320952058675
video_02,69,4.599,0.09955014711786306,0.024541070616087048,-34.7324570055091,-21.24198225367844,-150.3334127360375,1,1,RIGHT_EYE,-34.7324570055091,-21.24198225367844,-150.3334127360375
video_02,70,4.666,0.10020195665681199,0.0389887156204085,-33.83190328960644,-21.767204774072056,-148.1296307356638,1,1,RIGHT_EYE,-33.83190328960644,-21.767204774072056,-148.1296307356638
video_02,71,4.7330000000000005,0.10981819528470083,0.028096820766967012,-34.68422179664182,-22.919015661866123,-147.57255344421867,1,1,RIGHT_EYE,-34.68422179664182,-22.919015661866123,-147.57255344421867
video_02,72,4.799,0.0985658869833555,0.028999832639637322,-33.13333023858061,-22.26982289589998,-147.16866419308158,1,1,RIGHT_EYE,-33.13333023858061,-22.26982289589998,-147.16866419308158
video_02,73,4.866,0.10668599350557124,0.023284512867225195,-32.56802678345738,-21.079308202838327,-149.1566175828291,1,1,RIGHT_EYE,-32.56802678345738,-21.079308202838327,-149.1566175828291
video_02,74,4.933,0.09849599593706757,0.01190031427171971,-33.36063122177078,-20.66157709971693,-148.6563944656896,1,1,RIGHT_EYE,-33.36063122177078,-20.66157709971693,-148.6563944656896
video_02,75,4.999,0.11531590369285248,0.008187210936210504,-33.552575455205215,-20.232592598656698,-149.12021878354332,1,1,RIGHT_EYE,-33.552575455205215,-20.232592598656698,-149.12021878354332
video_02,76,5.066,0.12216457676709172,0.01993022134744209,-35.762301660548424,-21.400960348959543,-149.18596876892434,1,1,RIGHT_EYE,-35.762301660548424,-21.400960348959543,-149.18596876892434
video_02,77,5.133,0.12237697784940432,0.006209343520972607,-34.996523511143494,-21.33180636361468,-148.9908586353184,1,1,RIGHT_EYE,-34.996523511143494,-21.33180636361468,-148.9908586353184
video_02,78,5.199,0.10747326216444307,0.007305579924128469,-35.14773650254192,-22.088601605761387,-148.94398342024203,1,1,RIGHT_EYE,-35.14773650254192,-22.088601605761387,-148.94398342024203
video_02,79,5.266,0.11481648099735645,0.009977686216339376,-35.39902963392934,-21.98561138596915,-149.90265171643304,1,1,RIGHT_EYE,-35.39902963392934,-21.98561138596915,-149.90265171643304
video_02,80,5.333,0.10790241013796399,0.009473529095535919,-35.900476137873085,-22.870998889817734,-149.05975611192522,1,1,RIGHT_EYE,-35.900476137873085,-22.870998889817734,-149.05975611192522
video_02,81,5.399,0.11852470343007224,0.00917033583372351,-36.90467590781467,-22.11559523592501,-152.2654729928594,1,1,RIGHT_EYE,-36.90467590781467,-22.11559523592501,-152.2654729928594
video_02,82,5.466,0.08729497301536328,0.009271176199710211,-34.938505624765284,-22.963281876208434,-149.5917807037496,1,1,RIGHT_EYE,-34.938505624765284,-22.963281876208434,-149.5917807037496
video_02,83,5.533,0.11596153227233126,0.01908542589811595,-36.61889596743442,-22.438057512105324,-150.97004363364866,1,1,RIGHT_EYE,-36.61889596743442,-22.438057512105324,-150.97004363364866
video_02,84,5.599,0.10870446860632156,0.013949850130082042,-37.46715051374213,-22.61514843987271,-150.5474324152001,1,1,RIGHT_EYE,-37.46715051374213,-22.61514843987271,-150.5474324152001
video_02,85,5.666,0.09933215764438898,0.016844595154989223,-36.19607863448307,-22.418075744558635,-150.64050660686934,1,1,RIGHT_EYE,-36.19607863448307,-22.418075744558635,-150.64050660686934
video_02,86,5.7330000000000005,0.13109102475309356,0.01851652875085844,-36.05555766814223,-22.243279389770343,-151.13098667262446,1,1,RIGHT_EYE,-36.05555766814223,-22.243279389770343,-151.13098667262446
video_02,87,5.799,0.12007049169581664,0.015640296712999602,-35.61009281642218,-22.357540103039025,-150.35185772958854,1,1,RIGHT_EYE,-35.61009281642218,-22.357540103039025,-150.35185772958854
video_02,88,5.8660000000000005,0.1240682802000019,0.015526843067949922,-35.30103725029942,-22.93528507879593,-149.71807979927513,1,1,RIGHT_EYE,-35.30103725029942,-22.93528507879593,-149.71807979927513
video_02,89,5.933,0.13165286053702888,0.017429486820778987,-34.6605862485603,-22.077325843318164,-151.37910760868508,1,1,RIGHT_EYE,-34.6605862485603,-22.077325843318164,-151.37910760868508
video_02,90,5.9990000000000006,0.14682141214430755,0.0075851891813509984,-36.82856704083159,-21.18416157850027,-152.3233237050733,1,1,RIGHT_EYE,-36.82856704083159,-21.18416157850027,-152.3233237050733
video_02,91,6.066,0.12623133270778814,0.00758989136583397,-58.70189534832058,-172.68722516674777,167.4296029743458,1,1,RIGHT_EYE,-58.70189534832058,-172.68722516674777,167.4296029743458
video_02,92,6.133,0.1270318448811428,0.008662237780213616,1.7217935746354949,1.5786623092720589,-96.4393924996477,1,1,RIGHT_EYE,1.7217935746354949,1.5786623092720589,-96.4393924996477
video_02,93,6.199,0.14359794083404265,0.008777178440409034,-37.80846507354937,-19.413347982191837,-154.83224984037412,1,1,RIGHT_EYE,-37.80846507354937,-19.413347982191837,-154.83224984037412
video_02,94,6.266,0.09633724116209642,0.015368139811015369,-35.773946292718335,-21.276663880635688,-152.09404427977645,1,1,RIGHT_EYE,-35.773946292718335,-21.276663880635688,-152.09404427977645
video_02,95,6.333,0.14525766671807275,0.011952437889825612,-37.176768007209205,-20.29713306173854,-153.223035436793,1,1,RIGHT_EYE,-37.176768007209205,-20.29713306173854,-153.223035436793
video_02,96,6.399,0.10273546191040235,0.006162648583165124,1.099696835418027,14.829595442415409,-95.69434881945388,1,1,RIGHT_EYE,1.099696835418027,14.829595442415409,-95.69434881945388
video_02,97,6.466,0.13593686422404616,0.013076008656970629,-37.10021893767423,-21.80531503842173,-150.1380467198158,1,1,RIGHT_EYE,-37.10021893767423,-21.80531503842173,-150.1380467198158
video_02,98,6.533,0.09858872377196412,0.036266167169440235,-38.81477323850696,-22.11820515723564,-152.49635930504658,1,1,RIGHT_EYE,-38.81477323850696,-22.11820515723564,-152.49635930504658
video_02,99,6.599,0.1306241056740162,0.04388462169963035,-36.27737632055928,-21.66797875369415,-150.61787178427406,1,1,RIGHT_EYE,-36.27737632055928,-21.66797875369415,-150.61787178427406
video_02,100,6.666,0.14042870955064238,0.0262668693564045,-37.98372486990854,-20.431052979391207,-152.34984403732278,1,1,RIGHT_EYE,-37.98372486990854,-20.431052979391207,-152.34984403732278
video_02,101,6.7330000000000005,0.10680828508341521,0.0675077148082106,-36.78012980020804,-23.42880534540641,-147.0766384945656,1,1,RIGHT_EYE,-36.78012980020804,-23.42880534540641,-147.0766384945656
video_02,102,6.799,0.11130971460979874,0.07003321528468621,-37.370684871332415,-23.835145906008957,-148.4991026088302,1,1,RIGHT_EYE,-37.370684871332415,-23.835145906008957,-148.4991026088302
video_02,103,6.8660000000000005,0.11180054167001478,0.03650705994395819,-36.859742662275615,-22.41171019370253,-150.96781292634157,1,1,RIGHT_EYE,-36.859742662275615,-22.41171019370253,-150.96781292634157
video_02,104,6.933,0.11250125983628394,0.037244474108309715,-35.939052707803086,-23.105393012788618,-148.3176899110212,1,1,RIGHT_EYE,-35.939052707803086,-23.105393012788618,-148.3176899110212
video_02,105,6.9990000000000006,0.11222865598127967,0.04212935250968752,-34.98357126047133,-22.687956570381758,-149.5776462454785,1,1,RIGHT_EYE,-34.98357126047133,-22.687956570381758,-149.5776462454785
video_02,106,7.066,0.12131491807758212,0.03367355635050188,-35.767081344821925,-23.35504395919657,-149.34914513151665,1,1,RIGHT_EYE,-35.767081344821925,-23.35504395919657,-149.34914513151665
video_02,107,7.133,0.13106324401517624,0.05024215092056441,-35.12775889494257,-23.267810789358116,-149.004841465772,1,1,RIGHT_EYE,-35.12775889494257,-23.267810789358116,-149.004841465772
video_02,108,7.199,0.14049264259532415,0.05074135364102752,-35.55931972121492,-23.260064459420335,-149.48843062141597,1,1,RIGHT_EYE,-35.55931972121492,-23.260064459420335,-149.48843062141597
video_02,109,7.266,0.12346735101751859,0.03410464798936473,-34.56556243116995,-23.40659465239573,-149.60596000061688,1,1,RIGHT_EYE,-34.56556243116995,-23.40659465239573,-149.60596000061688
video_02,110,7.333,0.11934619202903382,0.009178025893933336,-34.70303889289499,-23.183128900924988,-149.1283653525561,1,1,RIGHT_EYE,-34.70303889289499,-23.183128900924988,-149.1283653525561
video_02,111,7.399,0.13312206297036755,0.008388868189033017,-36.03042511582717,-24.63480948631782,-148.91830086207995,1,1,RIGHT_EYE,-36.03042511582717,-24.63480948631782,-148.91830086207995
video_02,112,7.466,0.1442366437364619,0.01552785485220439,-35.66314210504626,-23.752168019547305,-149.12545621720622,1,1,RIGHT_EYE,-35.66314210504626,-23.752168019547305,-149.12545621720622
video_02,113,7.533,0.1536609294968644,0.012120277351705452,-36.66897470687058,-23.77865306255805,-149.23536428790555,1,1,RIGHT_EYE,-36.66897470687058,-23.77865306255805,-149.23536428790555
video_02,114,7.599,0.14670256508264942,0.019391149185387112,-36.78866379481743,-23.300800656768125,-149.33968623430195,1,1,RIGHT_EYE,-36.78866379481743,-23.300800656768125,-149.33968623430195
video_02,115,7.666,0.14829127921747637,0.017942150793825426,-34.78534272129304,-22.61563800440257,-148.40545462955927,1,1,RIGHT_EYE,-34.78534272129304,-22.61563800440257,-148.40545462955927
video_02,116,7.7330000000000005,0.14671233506880269,0.020730013797559926,-36.026653961558324,-22.437307027463792,-151.02583031191335,1,1,RIGHT_EYE,-36.026653961558324,-22.437307027463792,-151.02583031191335
video_02,117,7.799,0.1474791870671157,0.030554038293885553,-36.3452050483973,-21.35640394406307,-151.90586620291594,1,1,RIGHT_EYE,-36.3452050483973,-21.35640394406307,-151.90586620291594
video_02,118,7.8660000000000005,0.14212020252872024,0.02445524380010125,-33.69839330177725,-22.974415665304885,-148.03583891006647,1,1,RIGHT_EYE,-33.69839330177725,-22.974415665304885,-148.03583891006647
video_02,119,7.933,0.19048222251499997,0.01588229794672155,0.44438115608676154,29.193862275626596,-95.36702752976142,1,1,RIGHT_EYE,0.44438115608676154,29.193862275626596,-95.36702752976142
video_02,120,7.9990000000000006,0.12888357005229634,0.03292787889646312,-39.088386176878146,-22.981916510496504,-152.6256433942005,1,1,RIGHT_EYE,-39.088386176878146,-22.981916510496504,-152.6256433942005
video_02,121,8.066,0.1722346196208456,0.024166985007735564,-36.29622999721023,-21.220875577371302,-153.81149345919334,1,1,RIGHT_EYE,-36.29622999721023,-21.220875577371302,-153.81149345919334
video_02,122,8.133000000000001,0.1526989163051007,0.029746037764143623,-33.989379656107126,-21.07890903756133,-150.8573010430256,1,1,RIGHT_EYE,-33.989379656107126,-21.07890903756133,-150.8573010430256
video_02,123,8.199,0.10673282000629089,0.02336477292071707,-36.33313709336879,-18.349375567944932,-155.62830786982948,1,1,RIGHT_EYE,-36.33313709336879,-18.349375567944932,-155.62830786982948
video_02,124,8.266,0.09257594497622898,0.009773746016731352,-36.98095875944322,-21.487144415155193,-150.96564732340002,1,1,RIGHT_EYE,-36.98095875944322,-21.487144415155193,-150.96564732340002
video_02,125,8.333,0.1383685263468104,0.03690924821556852,-35.86094098976923,-20.352569777595164,-150.0360720161057,1,1,RIGHT_EYE,-35.86094098976923,-20.352569777595164,-150.0360720161057
video_02,126,8.399,0.12845320123392645,0.04138936706507464,-36.24855413796071,-19.6651009968837,-151.73647738634304,1,1,RIGHT_EYE,-36.24855413796071,-19.6651009968837,-151.73647738634304
video_02,127,8.466,0.11511016144587541,0.02076083300046507,-36.002558960409374,-19.33724488469559,-153.08799715388076,1,1,RIGHT_EYE,-36.002558960409374,-19.33724488469559,-153.08799715388076
video_02,128,8.533,0.1012486324638163,0.06090371394692741,-37.108860870615814,-21.91266126904789,-149.4537253422566,1,1,RIGHT_EYE,-37.108860870615814,-21.91266126904789,-149.4537253422566
video_02,129,8.599,0.10497193318167367,0.04517335435642412,-37.65088711069624,-21.260605839011617,-151.5829965309843,1,1,RIGHT_EYE,-37.65088711069624,-21.260605839011617,-151.5829965309843
video_02,130,8.666,0.11177114062559869,0.05587932227709831,-37.99782137407821,-20.767212542522383,-152.82037491789896,1,1,RIGHT_EYE,-37.99782137407821,-20.767212542522383,-152.82037491789896
video_02,131,8.733,0.11004623055169566,0.028103114797458688,-36.467761473928334,-21.054881853279458,-151.3264235875559,1,1,RIGHT_EYE,-36.467761473928334,-21.054881853279458,-151.3264235875559
video_02,132,8.799,0.1156482776281703,0.046976352834484376,-37.17477740921337,-20.476260803787284,-152.25105971480806,1,1,RIGHT_EYE,-37.17477740921337,-20.476260803787284,-152.25105971480806
video_02,133,8.866,0.1309935641575775,0.028533877572475462,-36.09345620959816,-19.9821750384235,-152.6574544294044,1,1,RIGHT_EYE,-36.09345620959816,-19.9821750384235,-152.6574544294044
video_02,134,8.933,0.12160585030532235,0.025768264025988308,-36.94140127315256,-21.419603659728857,-151.78309850907533,1,1,RIGHT_EYE,-36.94140127315256,-21.419603659728857,-151.78309850907533
video_02,135,8.999,0.12259961394426723,0.06791157742656988,-39.176513319534564,-20.399604841457585,-152.49685651961855,1,1,RIGHT_EYE,-39.176513319534564,-20.399604841457585,-152.49685651961855
video_02,136,9.066,0.12108529922475708,0.012081011127640259,-35.6751090387874,-20.70146598440236,-151.04822271125732,1,1,RIGHT_EYE,-35.6751090387874,-20.70146598440236,-151.04822271125732
video_02,137,9.133,0.1285509715005713,0.015169300311865726,-0.37987131898279236,45.48669645006743,-95.31408483987539,1,1,RIGHT_EYE,-0.37987131898279236,45.48669645006743,-95.31408483987539
video_02,138,9.199,0.12962189647779845,0.012665135639779806,-36.237784464170986,-20.963329563137822,-151.24424909833272,1,1,RIGHT_EYE,-36.237784464170986,-20.963329563137822,-151.24424909833272
video_02,139,9.266,0.12415785900055859,0.012903537846147686,1.7331571960347636,1.7278932222050738,-96.40278044835463,1,1,RIGHT_EYE,1.7331571960347636,1.7278932222050738,-96.40278044835463
video_02,140,9.333,0.11535186470395711,0.010791113790036402,31.785309572010714,52.04735203291774,-81.21455094291467,1,1,RIGHT_EYE,31.785309572010714,52.04735203291774,-81.21455094291467
video_02,141,9.399,0.12809791301697157,0.009849406089313197,1.5622510689409543,6.704354669883741,-96.25304664626351,1,1,RIGHT_EYE,1.5622510689409543,6.704354669883741,-96.25304664626351
