run_id,generation,configuration_id,representation,window_size_frames,model,fold,seed,epoch,training_loss,validation_loss,training_macro_f1,validation_macro_f1,training_accuracy,validation_accuracy,learning_rate
G4SMOKE__g4_smoke_c__tcn__r0__w60__fold_1__seed_42,G4SMOKE,g4_smoke_c,R0,60,tcn,1,42,1,1.0721817016601562,1.0720672607421875,0.17624521072796936,0.1818181818181818,0.359375,0.375,0.001
G4SMOKE__g4_smoke_c__tcn__r0__w60__fold_1__seed_42,G4SMOKE,g4_smoke_c,R0,60,tcn,1,42,2,1.1232757568359375,1.0785903930664062,0.11965811965811966,0.1818181818181818,0.21875,0.375,0.001
