model,ablation,fold,subset,num_windows,accuracy,balanced_accuracy,macro_f1_present_classes,macro_f1_all_classes,present_classes,absent_classes,train_seconds,resumed_checkpoint,run_id,generation,configuration_id,representation,window_size_frames,seed,best_epoch,stopping_epoch,best_validation_macro_f1,best_training_loss,best_validation_loss,training_seconds,parameter_count,model_size_bytes,peak_gpu_memory_bytes,inference_seconds,inference_windows_per_second
tcn,temporal_r0,1,validation,64,0.375,0.3333333333333333,0.1818181818181818,0.1818181818181818,"[""alert"", ""fatigue"", ""distraction""]",[],1.4942329000041354,False,G4SMOKE__g4_smoke_c__tcn__r0__w60__fold_1__seed_42,G4SMOKE,g4_smoke_c,R0,60,42,1,2,0.1818181818181818,1.0721817016601562,1.0720672607421875,1.4942329000041354,49379,636668,72020480,0.22408430000359658,285.6068006503481
tcn,temporal_r0,1,test,64,0.328125,0.3333333333333333,0.16470588235294117,0.16470588235294117,"[""alert"", ""fatigue"", ""distraction""]",[],1.4942329000041354,False,G4SMOKE__g4_smoke_c__tcn__r0__w60__fold_1__seed_42,G4SMOKE,g4_smoke_c,R0,60,42,1,2,0.1818181818181818,1.0721817016601562,1.0720672607421875,1.4942329000041354,49379,636668,72020480,0.22595499999442836,283.24223850580034
