video_id,frame_index,timestamp_seconds,ear,mar,pitch,yaw,roll,face_detected,pose_detected,ear_eye,pitch_raw,yaw_raw,roll_raw,pose_confidence,face_presence_confidence,face_mesh_detected,indicators_accepted,all_indicators_valid,detection_status,ear_valid,mar_valid,head_pose_valid,ear_status,mar_status,head_pose_status
video_03,15,0.999,0.3083780038682104,0.10174158769789186,-37.87820584674029,-12.573474231783646,-157.78354761816354,1,1,RIGHT_EYE,-37.87820584674029,-12.573474231783646,-157.78354761816354,0.9139166474342346,0.8121389746665955,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,16,1.066,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9180468320846558,0.3124772310256958,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,17,1.133,0.2556966654033442,0.026121890406970803,-40.92747743207582,-15.647898847948955,-153.60001045385914,1,1,RIGHT_EYE,-40.92747743207582,-15.647898847948955,-153.60001045385914,0.9187421202659607,0.9914900660514832,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,18,1.199,0.24795431118030142,0.011691045848793772,-34.555275168231404,-16.59174986670431,-149.21550450844882,1,1,RIGHT_EYE,-34.555275168231404,-16.59174986670431,-149.21550450844882,0.9188010096549988,0.9128066301345825,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,19,1.266,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9193450212478638,2.9475519113475457e-05,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,20,1.333,0.24235753379864436,0.004918633911937986,-36.22432631151536,-17.323367739059606,-151.61646657577077,1,1,RIGHT_EYE,-36.22432631151536,-17.323367739059606,-151.61646657577077,0.9149498343467712,0.9913652539253235,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,21,1.399,0.26372967110086604,0.04050711528529467,-42.71918449709887,-14.504803194774164,-157.7134659890213,1,1,RIGHT_EYE,-42.71918449709887,-14.504803194774164,-157.7134659890213,0.9145904183387756,0.9941616654396057,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,22,1.466,0.2531462123685963,0.024576818254352862,-38.3435705852599,-14.593129112407624,-153.51213946337805,1,1,RIGHT_EYE,-38.3435705852599,-14.593129112407624,-153.51213946337805,0.9168753623962402,0.9597657322883606,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,23,1.5330000000000001,0.24102446719078838,0.008722899809111954,-35.03188325287082,-13.851912444246693,-152.8505212704999,1,1,RIGHT_EYE,-35.03188325287082,-13.851912444246693,-152.8505212704999,0.9141378402709961,0.9997059106826782,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,24,1.599,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9131325483322144,0.1720566749572754,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,25,1.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9141350984573364,0.033406343311071396,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,26,1.733,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9172756671905518,0.2771863639354706,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,27,1.799,0.18956473110852243,0.004649892288078079,-36.19732580546608,-10.206110374455148,-154.68508663940398,1,1,RIGHT_EYE,-36.19732580546608,-10.206110374455148,-154.68508663940398,0.917213499546051,0.9987307786941528,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,28,1.866,0.18962563016933057,0.03620476318243315,-37.064724792540105,-8.563819717666739,-157.86013785163175,1,1,RIGHT_EYE,-37.064724792540105,-8.563819717666739,-157.86013785163175,0.9124072194099426,0.9979182481765747,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,29,1.933,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9080199599266052,0.31510213017463684,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,30,1.999,0.24973794370496727,0.03062509111831649,-31.605241737033044,-10.018078161220824,-154.53623529944275,1,1,RIGHT_EYE,-31.605241737033044,-10.018078161220824,-154.53623529944275,0.91229248046875,0.6619071960449219,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,31,2.066,0.2341109280702696,0.005513579424370983,-27.669208310244898,-13.257928447242229,-149.62732781431413,1,1,RIGHT_EYE,-27.669208310244898,-13.257928447242229,-149.62732781431413,0.9111530780792236,0.9300875067710876,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,32,2.133,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9108906388282776,0.000521613925229758,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,33,2.199,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9078472256660461,0.0020184030290693045,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,34,2.266,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9043871760368347,0.16578306257724762,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,35,2.333,0.2319638724297092,0.03840852907314602,-23.844952449653686,-10.192945162855597,-146.64355064035598,1,1,RIGHT_EYE,-23.844952449653686,-10.192945162855597,-146.64355064035598,0.8862617015838623,0.5764639377593994,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,36,2.399,0.13652936304465568,0.024490610748090814,-19.09255763168451,-7.9998642968623095,-147.18034553674408,1,1,RIGHT_EYE,-19.09255763168451,-7.9998642968623095,-147.18034553674408,0.8967364430427551,0.9512244462966919,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,37,2.466,0.16440610364573535,0.03132046431809015,-21.79443980477852,-7.447358253955939,-150.48475936070196,1,1,RIGHT_EYE,-21.79443980477852,-7.447358253955939,-150.48475936070196,0.8616069555282593,0.9814286828041077,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,38,2.533,0.21818970813518992,0.014566842038334788,-26.035259979763655,-6.124086612875241,-150.33509164304186,1,1,RIGHT_EYE,-26.035259979763655,-6.124086612875241,-150.33509164304186,0.8875148296356201,0.9996466636657715,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,39,2.599,0.1789362164480643,0.003284282625524138,-22.073461594187908,-6.489022242615351,-148.13515973148637,1,1,RIGHT_EYE,-22.073461594187908,-6.489022242615351,-148.13515973148637,0.861537516117096,0.996455729007721,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,40,2.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8721914887428284,0.4657875597476959,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,41,2.733,0.12650102581124043,0.0094831973413468,-26.97957402178101,-8.930668971505007,-146.89256456276678,1,1,RIGHT_EYE,-26.97957402178101,-8.930668971505007,-146.89256456276678,0.7959017157554626,0.9778735041618347,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,42,2.799,0.16513677364551854,0.018161274688192383,-29.936101987003994,-8.890649012976263,-151.45857587574363,1,1,RIGHT_EYE,-29.936101987003994,-8.890649012976263,-151.45857587574363,0.8040050864219666,0.9927708506584167,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,43,2.866,0.19172887474142117,0.009639629167379498,-29.26195998526334,-11.559856860979037,-147.58455897039417,1,1,RIGHT_EYE,-29.26195998526334,-11.559856860979037,-147.58455897039417,0.8861235976219177,0.9884580969810486,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,44,2.9330000000000003,0.26928344700461837,0.007089480770263006,-35.472731294748364,-12.321806512510838,-149.9063248335908,1,1,RIGHT_EYE,-35.472731294748364,-12.321806512510838,-149.9063248335908,0.8787350058555603,0.9942272305488586,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,45,2.999,0.24208033020325026,0.027124979570378852,-38.48241586831194,-13.6999369312314,-150.49482401409813,1,1,RIGHT_EYE,-38.48241586831194,-13.6999369312314,-150.49482401409813,0.8908619284629822,0.9997580051422119,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,46,3.0660000000000003,0.1699630068989785,0.05502688085835898,-36.75403047622746,-12.59224624089829,-150.26446966517622,1,1,RIGHT_EYE,-36.75403047622746,-12.59224624089829,-150.26446966517622,0.8885986804962158,0.999956488609314,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,47,3.133,0.17548118249419892,0.08182422781858027,-37.361715526547634,-10.827609396967972,-152.47506952185546,1,1,RIGHT_EYE,-37.361715526547634,-10.827609396967972,-152.47506952185546,0.8901591300964355,0.9999305009841919,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,48,3.1990000000000003,0.1958953459934583,0.11608311054754626,-37.4012962450214,-12.012477508750809,-153.15067873125545,1,1,RIGHT_EYE,-37.4012962450214,-12.012477508750809,-153.15067873125545,0.8963103294372559,0.9998769760131836,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,49,3.266,0.3276636387721666,0.0626238032061586,-41.802396889075226,-12.896055560420905,-156.10557168954654,1,1,RIGHT_EYE,-41.802396889075226,-12.896055560420905,-156.10557168954654,0.9014838933944702,0.9698613286018372,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,50,3.333,0.19603622825011266,0.03901266153736955,-35.68126278809598,-12.328805505503004,-154.32006172604324,1,1,RIGHT_EYE,-35.68126278809598,-12.328805505503004,-154.32006172604324,0.91353440284729,0.9857446551322937,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,51,3.399,0.2447036741834454,0.008141277245794418,-36.83026202985579,-14.778684838736199,-149.4397609344623,1,1,RIGHT_EYE,-36.83026202985579,-14.778684838736199,-149.4397609344623,0.9153510332107544,0.9372929334640503,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,52,3.466,0.2815470095692023,0.006169781327051213,-36.32656974954935,-13.327092366696334,-152.0883046099028,1,1,RIGHT_EYE,-36.32656974954935,-13.327092366696334,-152.0883046099028,0.9151601791381836,0.7166916131973267,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,53,3.533,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.914656937122345,0.0339849554002285,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,54,3.599,0.35680522244579843,0.02001187528037061,-36.781328082962354,-10.76052400976242,-153.87323928981502,1,1,RIGHT_EYE,-36.781328082962354,-10.76052400976242,-153.87323928981502,0.9108935594558716,0.6513413190841675,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,55,3.666,0.32895370884646974,0.013254471619317466,-35.092820188049046,-11.064565559392493,-154.04595827682738,1,1,RIGHT_EYE,-35.092820188049046,-11.064565559392493,-154.04595827682738,0.9075802564620972,0.6592411398887634,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,56,3.733,0.3334064878392537,0.016235397418157004,-40.023724235484096,-15.054020704195363,-152.2046435454709,1,1,RIGHT_EYE,-40.023724235484096,-15.054020704195363,-152.2046435454709,0.9086223840713501,0.9505042433738708,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,57,3.799,0.3646367052824854,0.01674987146814897,-39.396353948381936,-13.685257038408823,-152.50115468052135,1,1,RIGHT_EYE,-39.396353948381936,-13.685257038408823,-152.50115468052135,0.9057899713516235,0.9359574913978577,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,58,3.866,0.3820718367929609,0.021599426789074477,-39.33013682730837,-13.198806898040761,-154.5678583889206,1,1,RIGHT_EYE,-39.33013682730837,-13.198806898040761,-154.5678583889206,0.9042567610740662,0.9588623046875,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,59,3.9330000000000003,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9033748507499695,0.2691391408443451,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,60,3.999,0.3526399565703618,0.022743140027344726,-41.47638943477212,-10.315119617943186,-156.6683826903764,1,1,RIGHT_EYE,-41.47638943477212,-10.315119617943186,-156.6683826903764,0.9179571270942688,0.9212441444396973,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,61,4.066,0.2646821050799189,0.02906174199733328,-41.17666008604029,-11.978800560307294,-158.3422800101547,1,1,RIGHT_EYE,-41.17666008604029,-11.978800560307294,-158.3422800101547,0.9161462783813477,0.7201663851737976,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,62,4.133,0.2503845403393802,0.035175897723555,-35.9084628447207,-11.77912480515946,-154.70856689225116,1,1,RIGHT_EYE,-35.9084628447207,-11.77912480515946,-154.70856689225116,0.9155430197715759,0.999316930770874,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,63,4.199,0.18436794490929936,0.14188800512596805,-33.94556280399268,-10.935799746060074,-156.29968998164034,1,1,RIGHT_EYE,-33.94556280399268,-10.935799746060074,-156.29968998164034,0.914563000202179,0.9981539845466614,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,64,4.266,0.3159159091222157,0.0103920611083266,-33.73787530746018,-13.205270198380955,-151.0400377636712,1,1,RIGHT_EYE,-33.73787530746018,-13.205270198380955,-151.0400377636712,0.9165918231010437,0.9980168342590332,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,65,4.333,0.20974255076378998,0.04639697906440673,-31.5364733328133,-15.23094510696936,-148.76916383923438,1,1,RIGHT_EYE,-31.5364733328133,-15.23094510696936,-148.76916383923438,0.9167664051055908,0.9995273351669312,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,66,4.399,0.25675763575534893,0.008339078354855804,-30.747818002470215,-15.793746686759324,-148.99243644545163,1,1,RIGHT_EYE,-30.747818002470215,-15.793746686759324,-148.99243644545163,0.9178317785263062,0.9609268307685852,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,67,4.466,0.2683828927146451,0.017789624556444134,-29.788787100667836,-15.424036818393155,-150.9807711024357,1,1,RIGHT_EYE,-29.788787100667836,-15.424036818393155,-150.9807711024357,0.9172911047935486,0.9998181462287903,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,68,4.533,0.25512731280931034,0.020374479698939962,-28.70581618824458,-14.911394874765124,-151.32334760266102,1,1,RIGHT_EYE,-28.70581618824458,-14.911394874765124,-151.32334760266102,0.917293131351471,0.9992628693580627,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,69,4.599,0.2929547822726743,0.02718247381148119,-29.739494355385116,-14.339457127848068,-152.59438171341264,1,1,RIGHT_EYE,-29.739494355385116,-14.339457127848068,-152.59438171341264,0.9117953777313232,0.9998301267623901,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,70,4.666,0.25996403683413744,0.07823339781283023,-31.443077121962997,-13.203562848713675,-151.73033549000044,1,1,RIGHT_EYE,-31.443077121962997,-13.203562848713675,-151.73033549000044,0.9149072766304016,0.9971494674682617,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,71,4.7330000000000005,0.24838300678225952,0.037432930878066886,-29.288373683269366,-14.073634817487074,-150.8348032834132,1,1,RIGHT_EYE,-29.288373683269366,-14.073634817487074,-150.8348032834132,0.9137104153633118,0.9930932521820068,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,72,4.799,0.2655029874076233,0.08920126507939322,-32.479129586171624,-15.626156856409972,-151.14819207174855,1,1,RIGHT_EYE,-32.479129586171624,-15.626156856409972,-151.14819207174855,0.9128285646438599,0.9939698576927185,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,73,4.866,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9081321358680725,0.08168655633926392,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,74,4.933,0.28052397286317937,0.215854799463461,-30.821557490976772,-14.959806159592503,-154.26539358375015,1,1,RIGHT_EYE,-30.821557490976772,-14.959806159592503,-154.26539358375015,0.9054583311080933,0.7348476052284241,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,75,4.999,0.2939755720030455,0.28112256278009656,-33.25753747960504,-13.282875274640448,-155.56720699681128,1,1,RIGHT_EYE,-33.25753747960504,-13.282875274640448,-155.56720699681128,0.8975005149841309,0.9940782785415649,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,76,5.066,0.26304344596996004,0.1098018436426749,-30.66527890436066,-12.707829006363667,-153.59585418243773,1,1,RIGHT_EYE,-30.66527890436066,-12.707829006363667,-153.59585418243773,0.8944022059440613,0.8421972990036011,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,77,5.133,0.26828441755931254,0.08826398474540997,-33.71123127739764,-15.353002557371298,-153.44518301307298,1,1,RIGHT_EYE,-33.71123127739764,-15.353002557371298,-153.44518301307298,0.8829625844955444,0.9623652696609497,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,78,5.199,0.2709286133419375,0.056101308202268496,-33.684087268809385,-15.385932225077664,-153.01310608012875,1,1,RIGHT_EYE,-33.684087268809385,-15.385932225077664,-153.01310608012875,0.8730209469795227,0.8583938479423523,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,79,5.266,0.27015911759475153,0.007911579124244473,-32.41814997960734,-15.302738236266155,-153.39398682061045,1,1,RIGHT_EYE,-32.41814997960734,-15.302738236266155,-153.39398682061045,0.8983099460601807,0.9682530760765076,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,80,5.333,0.2793170056185073,0.031246499740327827,-30.522316035410057,-13.859665743167263,-152.01847403311442,1,1,RIGHT_EYE,-30.522316035410057,-13.859665743167263,-152.01847403311442,0.9073697328567505,0.8836745619773865,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,81,5.399,0.27602438559313053,0.009498749150086696,-29.68401758738228,-13.187493125656243,-152.7573917301315,1,1,RIGHT_EYE,-29.68401758738228,-13.187493125656243,-152.7573917301315,0.9016805291175842,0.9790347218513489,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,82,5.466,0.31216464679834033,0.007158198687112575,-29.164001332083146,-14.5193595800936,-155.1423650505805,1,1,RIGHT_EYE,-29.164001332083146,-14.5193595800936,-155.1423650505805,0.9064288139343262,0.9823105931282043,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,83,5.533,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9139462113380432,0.01122977863997221,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,84,5.599,0.2993018023521591,0.009846773787687372,-31.199898319167062,-12.620587092858878,-154.69222297226153,1,1,RIGHT_EYE,-31.199898319167062,-12.620587092858878,-154.69222297226153,0.9155263304710388,0.9607033729553223,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,85,5.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9126021862030029,0.45426681637763977,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,86,5.7330000000000005,0.32038907998006133,0.016651842877796082,-31.961827817353928,-11.474666292789552,-154.40838060314417,1,1,RIGHT_EYE,-31.961827817353928,-11.474666292789552,-154.40838060314417,0.9107037782669067,0.805700421333313,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,87,5.799,0.3553190139014044,0.02542816507210363,-33.8109863023622,-12.562425851036505,-154.73263066476633,1,1,RIGHT_EYE,-33.8109863023622,-12.562425851036505,-154.73263066476633,0.9026073813438416,0.9067071676254272,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,88,5.8660000000000005,0.3215663413947817,0.020579432238120966,-32.28876467656679,-12.558192243950314,-152.67396803003115,1,1,RIGHT_EYE,-32.28876467656679,-12.558192243950314,-152.67396803003115,0.8999139070510864,0.6682763695716858,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,89,5.933,0.3161451052056847,0.021197773916801874,-30.28643220129004,-11.436386793567511,-156.45391800464353,1,1,RIGHT_EYE,-30.28643220129004,-11.436386793567511,-156.45391800464353,0.9050990343093872,0.8874981999397278,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,90,5.9990000000000006,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9160866141319275,0.4858981668949127,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_03,91,6.066,0.29566866883715026,0.05289836346763594,-32.46876075349051,-11.053724307240754,-154.554384295098,1,1,RIGHT_EYE,-32.46876075349051,-11.053724307240754,-154.554384295098,0.914674699306488,0.9943499565124512,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,92,6.133,0.29021431274912757,0.07080354067579264,-36.01660400827633,-9.991833312987445,-158.88457773261706,1,1,RIGHT_EYE,-36.01660400827633,-9.991833312987445,-158.88457773261706,0.911155104637146,0.9987497329711914,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,93,6.199,0.3241570728010425,0.025983258758226557,-33.57724652367413,-9.556685819062425,-155.97630765675822,1,1,RIGHT_EYE,-33.57724652367413,-9.556685819062425,-155.97630765675822,0.9025473594665527,0.7269103527069092,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,94,6.266,0.3530061706874471,0.01681447719082513,-35.46418681563378,-12.76800964315798,-154.72723188934344,1,1,RIGHT_EYE,-35.46418681563378,-12.76800964315798,-154.72723188934344,0.9174975156784058,0.5645203590393066,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,95,6.333,0.321887970094413,0.04174572554667909,-38.31449192487503,-13.844464836044155,-154.5046420578615,1,1,RIGHT_EYE,-38.31449192487503,-13.844464836044155,-154.5046420578615,0.913864016532898,0.9945276379585266,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,96,6.399,0.32641797924656457,0.08812872655928837,-35.97397417334741,-14.30050292044811,-154.00525906609928,1,1,RIGHT_EYE,-35.97397417334741,-14.30050292044811,-154.00525906609928,0.9149669408798218,0.9823681712150574,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,97,6.466,0.2852823036706297,0.09779752642179497,-35.91277238600438,-12.876082335313168,-156.77017558815322,1,1,RIGHT_EYE,-35.91277238600438,-12.876082335313168,-156.77017558815322,0.9211084842681885,0.9993488192558289,1,1,1,both_detected,1,1,1,ok,ok,ok
video_03,98,6.533,0.3459488138207257,0.008882089260381306,-35.220548939050175,-13.774533428498733,-153.7865676512465,1,1,RIGHT_EYE,-35.220548939050175,-13.774533428498733,-153.7865676512465,0.9224688410758972,0.9961440563201904,1,1,1,both_detected,1,1,1,ok,ok,ok
