video_id,frame_index,timestamp_seconds,ear,mar,pitch,yaw,roll,face_detected,pose_detected,ear_eye,pitch_raw,yaw_raw,roll_raw,pose_confidence,face_presence_confidence,face_mesh_detected,indicators_accepted,all_indicators_valid,detection_status,ear_valid,mar_valid,head_pose_valid,ear_status,mar_status,head_pose_status
video_04,21,1.399,0.3632930333620797,0.1025826926672856,-41.62386765006489,-13.425841369665061,-155.1674567537202,1,1,RIGHT_EYE,-41.62386765006489,-13.425841369665061,-155.1674567537202,0.8920138478279114,0.5445054173469543,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,22,1.466,0.3623986172472085,0.016485935497882423,-42.629630438764416,-15.728707572065604,-154.0635033227593,1,1,RIGHT_EYE,-42.629630438764416,-15.728707572065604,-154.0635033227593,0.8927916884422302,0.6253011226654053,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,23,1.5330000000000001,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8911334276199341,0.43652814626693726,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,24,1.599,0.3251655834129378,0.009028785622548762,-36.15846346614974,-17.376203020618053,-152.8566940586404,1,1,RIGHT_EYE,-36.15846346614974,-17.376203020618053,-152.8566940586404,0.8886570334434509,0.8373035788536072,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,25,1.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8861711025238037,0.05728212743997574,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,26,1.733,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8795998096466064,0.23841992020606995,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,27,1.799,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8878280520439148,0.2237665355205536,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,28,1.866,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8852893710136414,0.3951164782047272,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,29,1.933,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8878045678138733,0.08547103404998779,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,30,1.999,0.3551889254049813,0.013865064716972656,-39.51854435697786,-14.629184442161172,-156.06159415678462,1,1,RIGHT_EYE,-39.51854435697786,-14.629184442161172,-156.06159415678462,0.8670222163200378,0.9610875248908997,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,31,2.066,0.3198050812650638,0.020722068165327474,-41.45793926669044,-3.1447433722450397,179.37199647778107,1,1,RIGHT_EYE,-41.45793926669044,-3.1447433722450397,179.37199647778107,0.872878909111023,0.7351748943328857,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,32,2.133,0.19338432145495307,0.023050388736082023,-38.39986006466746,-18.913256936288036,-151.7136978096146,1,1,RIGHT_EYE,-38.39986006466746,-18.913256936288036,-151.7136978096146,0.872715175151825,0.9982622861862183,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,33,2.199,0.17110588750866046,0.011093887708200838,-37.48690175902955,-20.18378443728803,-150.0665474263994,1,1,RIGHT_EYE,-37.48690175902955,-20.18378443728803,-150.0665474263994,0.8751343488693237,0.9932861328125,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,34,2.266,0.2069785926925659,0.01595797893277114,-37.08501501132031,-23.273334509418763,-147.1791431308487,1,1,RIGHT_EYE,-37.08501501132031,-23.273334509418763,-147.1791431308487,0.8761522173881531,0.9923871755599976,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,35,2.333,0.20393723050335533,0.09784107600214567,-36.41640095822034,-20.0983007836278,-149.34599306079554,1,1,RIGHT_EYE,-36.41640095822034,-20.0983007836278,-149.34599306079554,0.8718122243881226,0.9915874600410461,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,36,2.399,0.18127846822765914,0.0720707077790822,-35.83005675656365,-19.348323034156518,-149.74962572213235,1,1,RIGHT_EYE,-35.83005675656365,-19.348323034156518,-149.74962572213235,0.8656064867973328,0.9869714975357056,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,37,2.466,0.202307925728456,0.12986951683535725,-36.10670840670985,-19.412534596362196,-149.02206253781318,1,1,RIGHT_EYE,-36.10670840670985,-19.412534596362196,-149.02206253781318,0.8626049757003784,0.8903647065162659,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,38,2.533,0.1868986272182477,0.09050220652284144,-36.846920424348944,-19.45539490400116,-149.93641165147253,1,1,RIGHT_EYE,-36.846920424348944,-19.45539490400116,-149.93641165147253,0.8630723357200623,0.9540854096412659,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,39,2.599,0.20925218700467998,0.18017611827031604,-36.829859409964655,-20.042212390529567,-148.38160883782666,1,1,RIGHT_EYE,-36.829859409964655,-20.042212390529567,-148.38160883782666,0.849510669708252,0.9268004298210144,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,40,2.666,0.20868109201824983,0.16592518382775165,-35.20916456097205,-19.231030277493268,-149.2086398408427,1,1,RIGHT_EYE,-35.20916456097205,-19.231030277493268,-149.2086398408427,0.8523133993148804,0.6679369807243347,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,41,2.733,0.20428089702005858,0.1411487529598892,-35.536896952710656,-19.31732786867917,-149.32202229308635,1,1,RIGHT_EYE,-35.536896952710656,-19.31732786867917,-149.32202229308635,0.852421224117279,0.763281524181366,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,42,2.799,0.1845276145048007,0.12946535954104774,-36.30789107583061,-20.03236083566775,-149.48797059166574,1,1,RIGHT_EYE,-36.30789107583061,-20.03236083566775,-149.48797059166574,0.8521280884742737,0.919224202632904,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,43,2.866,0.17310813665404495,0.12180377469436557,-37.86504111239191,-17.20953575492976,-149.16633190744247,1,1,RIGHT_EYE,-37.86504111239191,-17.20953575492976,-149.16633190744247,0.8554101586341858,0.9805163145065308,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,44,2.9330000000000003,0.1718394116723678,0.03475764345645788,-35.91706797169085,-19.839716190117976,-149.42427145098836,1,1,RIGHT_EYE,-35.91706797169085,-19.839716190117976,-149.42427145098836,0.8558209538459778,0.9892470836639404,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,45,2.999,0.19090503316026977,0.028844735752987637,-37.677048247555206,-19.935956753211777,-150.73994577003708,1,1,RIGHT_EYE,-37.677048247555206,-19.935956753211777,-150.73994577003708,0.8532789945602417,0.9957788586616516,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,46,3.0660000000000003,0.19603242814855265,0.026456069130690256,-36.64101567393587,-16.812170109892712,-155.12937964941042,1,1,RIGHT_EYE,-36.64101567393587,-16.812170109892712,-155.12937964941042,0.8633621335029602,0.972734272480011,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,47,3.133,0.23703425651222942,0.08146561834389014,-37.85281817801451,-16.64931778302252,-151.90295229080417,1,1,RIGHT_EYE,-37.85281817801451,-16.64931778302252,-151.90295229080417,0.8697806596755981,0.9969109892845154,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,48,3.1990000000000003,0.31091261703141254,0.05602139391601,-38.49944548058782,-15.942719279093058,-152.92392714095524,1,1,RIGHT_EYE,-38.49944548058782,-15.942719279093058,-152.92392714095524,0.8625369071960449,0.9914165139198303,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,49,3.266,0.2586671587645866,0.15000872891574427,-40.61835595364548,-17.92833605366557,-150.37820412161054,1,1,RIGHT_EYE,-40.61835595364548,-17.92833605366557,-150.37820412161054,0.8617113828659058,0.9993698596954346,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,50,3.333,0.2835048048908192,0.033645692737382,-37.238505236748544,-18.052160050838644,-150.0415974908033,1,1,RIGHT_EYE,-37.238505236748544,-18.052160050838644,-150.0415974908033,0.8707646727561951,0.8575411438941956,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,51,3.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.869939923286438,0.017734380438923836,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,52,3.466,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8684210777282715,0.013617869466543198,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,53,3.533,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8733400106430054,0.005454269703477621,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,54,3.599,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8846941590309143,0.0023086965084075928,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,55,3.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8898425698280334,0.049821145832538605,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,56,3.733,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.893339991569519,0.02000095136463642,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,57,3.799,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8810019493103027,0.003890533000230789,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,58,3.866,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.875363826751709,0.0010707827750593424,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,59,3.9330000000000003,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8641674518585205,0.005704276263713837,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,60,3.999,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8849468231201172,0.0718851387500763,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,61,4.066,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8866559267044067,0.012569877319037914,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,62,4.133,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8893815875053406,0.009325704537332058,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,63,4.199,0.34566504937964176,0.09365381838081288,-38.98125526570647,-17.088004969979732,-157.20668532858005,1,1,RIGHT_EYE,-38.98125526570647,-17.088004969979732,-157.20668532858005,0.8952392935752869,0.7694231867790222,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,64,4.266,0.35429528098690993,0.05021315588611634,-38.88002321903823,-16.22249268880959,-155.40031210100068,1,1,RIGHT_EYE,-38.88002321903823,-16.22249268880959,-155.40031210100068,0.8909909725189209,0.640572726726532,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,65,4.333,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8944680690765381,0.09651625156402588,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,66,4.399,0.3277553575587482,0.03849592909126826,-42.59708741461664,-15.890139181844868,-156.97928712608433,1,1,RIGHT_EYE,-42.59708741461664,-15.890139181844868,-156.97928712608433,0.8953490853309631,0.8510720729827881,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,67,4.466,0.3186791717452521,0.01377146250226455,-41.7287596524233,-15.377342278723027,-157.99655188209306,1,1,RIGHT_EYE,-41.7287596524233,-15.377342278723027,-157.99655188209306,0.8963876366615295,0.7993587851524353,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,68,4.533,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8989197015762329,0.32121339440345764,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,69,4.599,0.30507652063699425,0.019815971552542187,-40.41552554910417,-15.181353987384474,-158.87874988614973,1,1,RIGHT_EYE,-40.41552554910417,-15.181353987384474,-158.87874988614973,0.8944074511528015,0.560138463973999,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,70,4.666,0.32026841202819545,0.021542931275837732,-39.762595780367484,-15.157678336359691,-158.0057830628307,1,1,RIGHT_EYE,-39.762595780367484,-15.157678336359691,-158.0057830628307,0.8912302255630493,0.5164238810539246,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,71,4.7330000000000005,0.32954795457816655,0.04708517898344673,-40.33448428982236,-14.44211679623663,-158.27226930713286,1,1,RIGHT_EYE,-40.33448428982236,-14.44211679623663,-158.27226930713286,0.897964358329773,0.5291334986686707,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,72,4.799,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8979368805885315,0.4093450605869293,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,73,4.866,0.2684733517893675,0.010159194446101534,-39.386893651780895,-15.601757144382127,-156.8796815621252,1,1,RIGHT_EYE,-39.386893651780895,-15.601757144382127,-156.8796815621252,0.8977279663085938,0.5610106587409973,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,74,4.933,0.29498985738537253,0.018085600510088833,-41.80165251551999,-16.01754995971441,-157.7907870616165,1,1,RIGHT_EYE,-41.80165251551999,-16.01754995971441,-157.7907870616165,0.9044378995895386,0.5829235911369324,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,75,4.999,0.2945575544310481,0.027824170886624117,-41.189116380864796,-14.65651279234103,-158.35475532669662,1,1,RIGHT_EYE,-41.189116380864796,-14.65651279234103,-158.35475532669662,0.9020007848739624,0.7006949186325073,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,76,5.066,0.2944800955481866,0.07047252091976097,-41.46201836621999,-14.352840510612616,-157.72974549335763,1,1,RIGHT_EYE,-41.46201836621999,-14.352840510612616,-157.72974549335763,0.9031842350959778,0.8209400177001953,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,77,5.133,0.26954043761201396,0.022201328435678295,-41.58581781633895,-16.88998534444344,-157.2395087092718,1,1,RIGHT_EYE,-41.58581781633895,-16.88998534444344,-157.2395087092718,0.9063431024551392,0.8295971751213074,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,78,5.199,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9060712456703186,0.2572774887084961,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,79,5.266,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.903740406036377,0.40966567397117615,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,80,5.333,0.29112352072516967,0.0692533465686159,-40.73533808164633,-13.087196132840809,-159.32327620731573,1,1,RIGHT_EYE,-40.73533808164633,-13.087196132840809,-159.32327620731573,0.9002960920333862,0.7982473373413086,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,81,5.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.9020978808403015,0.0006988811073824763,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,82,5.466,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8987290263175964,0.016659235581755638,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,83,5.533,0.309444100955448,0.019770423868557686,-38.272286174928034,-18.99432101419202,-156.868860258199,1,1,RIGHT_EYE,-38.272286174928034,-18.99432101419202,-156.868860258199,0.8992250561714172,0.9794884324073792,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,84,5.599,0.2718418196473652,0.03862076493136162,-38.65364566736673,-22.075531532355473,-155.47188430903074,1,1,RIGHT_EYE,-38.65364566736673,-22.075531532355473,-155.47188430903074,0.9020206332206726,0.997930109500885,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,85,5.666,0.24283488934245642,0.017374376221283752,-38.00532593834387,-20.105839748233574,-155.87051316889125,1,1,RIGHT_EYE,-38.00532593834387,-20.105839748233574,-155.87051316889125,0.8982875347137451,0.999475359916687,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,86,5.7330000000000005,0.2147246063226089,0.008578001604161894,-36.7256831016235,-23.591846173231943,-149.13766943366082,1,1,RIGHT_EYE,-36.7256831016235,-23.591846173231943,-149.13766943366082,0.9000200629234314,0.9980888366699219,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,87,5.799,0.2504997341542731,0.02879194424408665,-35.89179302129375,-22.948884839774333,-150.81190297425798,1,1,RIGHT_EYE,-35.89179302129375,-22.948884839774333,-150.81190297425798,0.8971570134162903,0.9995207190513611,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,88,5.8660000000000005,0.2269769053029643,0.012629814416467416,-36.48331818529996,-22.10335018059292,-151.092865473,1,1,RIGHT_EYE,-36.48331818529996,-22.10335018059292,-151.092865473,0.8962464928627014,0.9963172078132629,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,89,5.933,0.22348403187464966,0.010446010877790754,-36.23745758004613,-21.94595777107818,-152.0455631590538,1,1,RIGHT_EYE,-36.23745758004613,-21.94595777107818,-152.0455631590538,0.8950880169868469,0.9946101307868958,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,90,5.9990000000000006,0.30926155934637134,0.2077152378380654,-38.799827596709456,-21.00761940560457,-147.84288053401366,1,1,RIGHT_EYE,-38.799827596709456,-21.00761940560457,-147.84288053401366,0.8935038447380066,0.8911918997764587,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,91,6.066,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8757745027542114,0.3253345787525177,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,92,6.133,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.87851881980896,0.4187157452106476,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,93,6.199,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8702113032341003,0.20743830502033234,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,94,6.266,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8581582307815552,0.04717143625020981,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,95,6.333,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8745532631874084,0.04155443608760834,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,96,6.399,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8757205009460449,0.06643734127283096,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,97,6.466,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8688341975212097,0.11102911829948425,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
video_04,98,6.533,0.35573663211288953,0.02299629992762634,-37.4921022212746,-18.866709839067337,-148.3985563022019,1,1,RIGHT_EYE,-37.4921022212746,-18.866709839067337,-148.3985563022019,0.8563758134841919,0.6759951114654541,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,99,6.599,0.27832890889836504,0.020857386154221707,-35.91885096390748,-18.69772130864345,-149.2499478898263,1,1,RIGHT_EYE,-35.91885096390748,-18.69772130864345,-149.2499478898263,0.8716792464256287,0.8786187767982483,1,1,1,both_detected,1,1,1,ok,ok,ok
video_04,100,6.666,nan,nan,nan,nan,nan,0,1,,nan,nan,nan,0.8803643584251404,0.3242737948894501,0,0,0,face_mesh_missing,0,0,0,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing,not_evaluated_face_mesh_missing
