ablation,actual,configuration_id,count,fold,generation,model,predicted,representation,run_id,seed,subset,window_size_frames
temporal_r0,alert,qualification_r0_w60_b1024,989,1,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,1,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,99,1,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,44,1,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,1,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,23,1,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,94,1,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,1,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,285,1,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,945,1,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,1,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,69,1,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,4,1,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,1,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,1,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,117,1,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,1,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,45,1,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,881,1,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,3,1,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,204,1,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,36,1,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,10,1,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,21,1,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,103,1,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,1,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,276,1,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_1__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,980,2,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,100,2,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,17,2,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,51,2,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,25,2,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,1474,2,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,97,2,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,117,2,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,176,2,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,1010,2,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,70,2,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,17,2,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,57,2,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,19,2,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,1494,2,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,77,2,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,127,2,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,166,2,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,976,2,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,104,2,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,17,2,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,50,2,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,26,2,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,1476,2,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,95,2,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,2,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,109,2,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,184,2,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_2__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,840,3,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,146,3,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,13,3,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,97,3,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,55,3,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,1279,3,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,88,3,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,20,3,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,1,3,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,56,3,G2,lstm,alert,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,56,3,G2,lstm,distraction,R0,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,840,3,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,146,3,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,13,3,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,92,3,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,60,3,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,1281,3,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,86,3,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,19,3,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,2,3,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,56,3,G2,tcn,alert,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,56,3,G2,tcn,distraction,R0,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,839,3,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,147,3,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,13,3,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,93,3,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,distraction,qualification_r0_w60_b1024,59,3,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,validation,60
temporal_r0,alert,qualification_r0_w60_b1024,1283,3,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,qualification_r0_w60_b1024,84,3,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,19,3,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,fatigue,qualification_r0_w60_b1024,2,3,G2,transformer,distraction,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,qualification_r0_w60_b1024,57,3,G2,transformer,alert,R0,G2__qualification_r0_w60_b1024__transformer__r0__w60__fold_3__seed_42,42,test,60
