ablation,actual,configuration_id,count,fold,generation,model,predicted,representation,run_id,seed,subset,window_size_frames
temporal_r0,alert,qualification_r0_w150_b1024,74,1,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,44,1,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,1,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,18,1,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,122,1,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,1,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,254,1,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,980,2,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,94,2,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,12,2,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,53,2,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,21,2,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,1461,2,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,99,2,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,124,2,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,2,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,157,2,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,1033,2,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,41,2,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,12,2,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,63,2,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,11,2,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,1506,2,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,54,2,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,126,2,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,2,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,155,2,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,955,2,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,119,2,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,12,2,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,39,2,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,35,2,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,1461,2,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,99,2,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,2,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,99,2,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,2,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,182,2,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,850,3,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,119,3,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,11,3,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,100,3,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,45,3,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,1294,3,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,71,3,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,21,3,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,1,3,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,63,3,G2,lstm,alert,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,3,G2,lstm,fatigue,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,43,3,G2,lstm,distraction,R0,G2__qualification_r0_w150_b1024__lstm__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,846,3,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,123,3,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,11,3,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,100,3,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,45,3,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,1290,3,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,75,3,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,22,3,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,61,3,G2,tcn,alert,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,3,G2,tcn,fatigue,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,45,3,G2,tcn,distraction,R0,G2__qualification_r0_w150_b1024__tcn__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,857,3,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,112,3,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,11,3,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,102,3,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,distraction,qualification_r0_w150_b1024,43,3,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,validation,150
temporal_r0,alert,qualification_r0_w150_b1024,1294,3,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,alert,qualification_r0_w150_b1024,71,3,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,22,3,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,transformer,fatigue,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,fatigue,qualification_r0_w150_b1024,0,3,G2,transformer,distraction,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
temporal_r0,distraction,qualification_r0_w150_b1024,64,3,G2,transformer,alert,R0,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_3__seed_42,42,test,150
