video_id,start,end_exclusive,reason
video_02,3690,3780,missing_indicator
video_02,3780,3870,missing_indicator
video_02,3870,3960,missing_indicator
video_02,3960,4050,missing_indicator
video_02,4050,4140,missing_indicator
video_02,4140,4230,missing_indicator
video_02,4230,4320,missing_indicator
video_02,4320,4410,missing_indicator
video_02,4410,4500,missing_indicator
video_02,4500,4590,missing_indicator
video_02,4590,4680,missing_indicator
video_02,4680,4770,missing_indicator
video_02,4770,4860,missing_indicator
video_02,4860,4950,missing_indicator
video_02,4950,5040,missing_indicator
video_02,5040,5130,missing_indicator
video_02,5130,5220,missing_indicator
video_02,5220,5310,missing_indicator
video_02,5310,5400,missing_indicator
video_02,5400,5490,missing_indicator
video_02,5490,5580,missing_indicator
video_02,5580,5670,missing_indicator
video_02,5670,5760,missing_indicator
video_02,5760,5850,missing_indicator
video_02,5850,5940,missing_indicator
video_02,5940,6030,missing_indicator
video_02,6030,6120,missing_indicator
video_02,6120,6210,missing_indicator
video_02,6210,6300,missing_indicator
video_02,6300,6390,missing_indicator
video_02,6390,6480,missing_indicator
video_02,6480,6570,missing_indicator
video_02,6570,6660,missing_indicator
video_02,6660,6750,missing_indicator
video_02,6750,6840,missing_indicator
video_02,6840,6930,missing_indicator
video_02,6930,7020,missing_indicator
video_02,7020,7110,missing_indicator
video_02,7110,7200,missing_indicator
video_02,7200,7290,missing_indicator
video_02,7290,7380,missing_indicator
video_02,7380,7470,missing_indicator
video_02,7470,7560,missing_indicator
video_02,7560,7650,missing_indicator
video_02,7650,7740,missing_indicator
video_02,7740,7830,missing_indicator
video_02,7830,7920,absent_unknown_or_missing_frame
video_02,7920,8010,absent_unknown_or_missing_frame
video_02,8010,8100,missing_indicator
video_02,8100,8190,missing_indicator
video_02,8190,8280,missing_indicator
video_02,8280,8370,missing_indicator
video_02,8370,8460,missing_indicator
video_02,8460,8550,missing_indicator
video_02,8550,8640,missing_indicator
video_02,8640,8730,missing_indicator
video_02,8730,8820,missing_indicator
video_02,8820,8910,missing_indicator
video_02,8910,9000,missing_indicator
video_02,9000,9090,missing_indicator
video_02,9090,9180,missing_indicator
video_02,9180,9270,missing_indicator
video_02,9270,9360,missing_indicator
video_02,9360,9450,missing_indicator
video_02,9450,9540,missing_indicator
video_02,9540,9630,missing_indicator
