ablation,absent_classes,accuracy,balanced_accuracy,best_epoch,best_training_loss,best_validation_loss,best_validation_macro_f1,configuration_id,fold,generation,inference_seconds,inference_windows_per_second,macro_f1_all_classes,macro_f1_present_classes,model,model_size_bytes,num_windows,parameter_count,peak_gpu_memory_bytes,present_classes,representation,resumed_checkpoint,run_id,seed,stopping_epoch,subset,train_seconds,training_seconds,window_size_frames
temporal_r0,[],0.7819287576020851,0.41555460659762994,8,0.38581888331170877,0.5293528201474406,0.40173702223932367,qualification_r0_w60_b1024,3,G2,3.7808227999994415,304.4310883864142,0.40173702223932367,0.40173702223932367,tcn,637372,1151,49379,189763584,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,23,validation,383.3797777,383.3797777,60
temporal_r0,[],0.8913333333333333,0.4790295049987808,8,0.38581888331170877,0.5293528201474406,0.40173702223932367,qualification_r0_w60_b1024,3,G2,5.100818799997796,294.0704343390218,0.4594580119965724,0.4594580119965724,tcn,637372,1500,49379,189763584,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_3__seed_42,42,23,test,383.3797777,383.3797777,60
temporal_r0,[],0.8471111111111111,0.4553277338603426,24,0.35246437701510025,0.4428368062178294,0.42694260802912715,qualification_r0_w60_b1024,4,G2,0.02691950000007637,41791.26655386647,0.42694260802912715,0.42694260802912715,lstm,653970,1125,51651,377037312,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,39,validation,6.599656700000196,6.599656700000196,60
temporal_r0,"[""fatigue""]",0.7817351598173516,0.571259824633138,24,0.35246437701510025,0.4428368062178294,0.42694260802912715,qualification_r0_w60_b1024,4,G2,0.029652000001078704,36928.36908000018,0.374348174049606,0.5615222610744091,lstm,653970,1095,51651,377037312,"[""alert"", ""distraction""]",R0,False,G2__qualification_r0_w60_b1024__lstm__r0__w60__fold_4__seed_42,42,39,test,6.599656700000196,6.599656700000196,60
temporal_r0,[],0.8462222222222222,0.4644268774703557,4,0.41290829999252726,0.46443741949399314,0.43120758315104607,qualification_r0_w60_b1024,4,G2,3.49234129999968,322.13346387425054,0.43120758315104607,0.43120758315104607,tcn,636924,1125,49379,186113024,"[""alert"", ""fatigue"", ""distraction""]",R0,True,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,19,validation,340.01912399999856,340.01912399999856,60
temporal_r0,"[""fatigue""]",0.765296803652968,0.5680568806505838,4,0.41290829999252726,0.46443741949399314,0.43120758315104607,qualification_r0_w60_b1024,4,G2,3.396938699999737,322.34906093539007,0.3691134200040496,0.5536701300060745,tcn,636924,1095,49379,186113024,"[""alert"", ""distraction""]",R0,True,G2__qualification_r0_w60_b1024__tcn__r0__w60__fold_4__seed_42,42,19,test,340.01912399999856,340.01912399999856,60
temporal_r0,[],0.8571428571428571,0.39755454379110294,5,0.2903022467855836,0.37811593666221155,0.41041757118105576,qualification_r0_w150_b1024,1,G2,0.03663610000148765,31526.281453350657,0.41041757118105576,0.41041757118105576,transformer,267763,1155,17443,570034688,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,20,validation,6.9278790999997,6.9278790999997,150
temporal_r0,[],0.831151832460733,0.5358806688789121,5,0.2903022467855836,0.37811593666221155,0.41041757118105576,qualification_r0_w150_b1024,1,G2,0.04178400000091642,36569.02163427358,0.5326557684054466,0.5326557684054466,transformer,267763,1528,17443,570034688,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_1__seed_42,42,20,test,6.9278790999997,6.9278790999997,150
temporal_r0,[],0.853448275862069,0.4540574093646719,15,0.3613035149252723,0.38355440641271654,0.4084289248762933,qualification_r0_w150_b1024,2,G2,0.033240199998544995,34897.50362665616,0.4084289248762933,0.4084289248762933,transformer,268851,1160,17443,570034688,"[""alert"", ""fatigue"", ""distraction""]",R0,False,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,30,validation,8.022920000003069,8.022920000003069,150
temporal_r0,"[""fatigue""]",0.8924497555676263,0.7921126471393376,15,0.3613035149252723,0.38355440641271654,0.4084289248762933,qualification_r0_w150_b1024,2,G2,0.04813389999981155,38247.47215594847,0.5280750980928918,0.7921126471393376,transformer,268851,1841,17443,570034688,"[""alert"", ""distraction""]",R0,False,G2__qualification_r0_w150_b1024__transformer__r0__w150__fold_2__seed_42,42,30,test,8.022920000003069,8.022920000003069,150
