model,ablation,fold,subset,actual,predicted,count,run_id,generation,configuration_id,representation,window_size_frames,seed
transformer,temporal_r1,2,test,distraction,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_2__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,alert,alert,969,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,alert,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,alert,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,fatigue,alert,11,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,fatigue,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,fatigue,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,distraction,alert,145,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,distraction,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,validation,distraction,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,alert,alert,1365,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,alert,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,alert,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,fatigue,alert,22,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,fatigue,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,fatigue,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,distraction,alert,106,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,distraction,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,3,test,distraction,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_3__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,alert,alert,1002,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,alert,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,alert,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,fatigue,alert,12,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,fatigue,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,fatigue,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,distraction,alert,91,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,distraction,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,validation,distraction,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,alert,alert,946,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,alert,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,alert,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,fatigue,alert,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,fatigue,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,fatigue,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,distraction,alert,130,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,distraction,fatigue,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
transformer,temporal_r1,4,test,distraction,distraction,0,G3__qualification_r1_w150_b1024__transformer__r1__w150__fold_4__seed_42,G3,qualification_r1_w150_b1024,R1,150,42
