model,ablation,fold,subset,actual,predicted,count,run_id,generation,configuration_id,representation,window_size_frames,seed
lstm,temporal_r1,2,validation,distraction,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,alert,alert,1568,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,alert,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,alert,distraction,3,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,fatigue,alert,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,fatigue,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,distraction,alert,293,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,distraction,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,2,test,distraction,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,alert,alert,1080,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,alert,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,alert,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,fatigue,alert,17,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,fatigue,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,distraction,alert,76,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,distraction,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,validation,distraction,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,alert,alert,1571,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,alert,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,alert,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,fatigue,alert,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,fatigue,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,distraction,alert,293,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,distraction,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,2,test,distraction,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_2__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,alert,alert,978,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,alert,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,alert,distraction,8,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,fatigue,alert,13,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,fatigue,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,distraction,alert,152,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,distraction,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,validation,distraction,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,alert,alert,1347,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,alert,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,alert,distraction,20,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,fatigue,alert,21,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,fatigue,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,distraction,alert,110,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,distraction,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,3,test,distraction,distraction,2,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,alert,alert,626,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,alert,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,alert,distraction,360,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,fatigue,alert,13,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,fatigue,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,distraction,alert,83,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,distraction,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,validation,distraction,distraction,69,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,alert,alert,809,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,alert,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,alert,distraction,558,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,fatigue,alert,21,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,fatigue,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,distraction,alert,68,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,distraction,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,3,test,distraction,distraction,44,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_3__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,alert,alert,1002,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,alert,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,alert,distraction,10,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,fatigue,alert,17,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,fatigue,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,distraction,alert,96,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,distraction,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,validation,distraction,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,alert,alert,946,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,alert,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,alert,distraction,11,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,fatigue,alert,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,fatigue,distraction,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,distraction,alert,137,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,distraction,fatigue,0,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
lstm,temporal_r1,4,test,distraction,distraction,1,G3__qualification_r1_w60_b1024__lstm__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,alert,alert,1012,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,alert,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,alert,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,fatigue,alert,17,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,fatigue,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,distraction,alert,96,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,distraction,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,validation,distraction,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,alert,alert,957,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,alert,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,alert,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,fatigue,alert,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,fatigue,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,fatigue,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,distraction,alert,138,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,distraction,fatigue,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
tcn,temporal_r1,4,test,distraction,distraction,0,G3__qualification_r1_w60_b1024__tcn__r1__w60__fold_4__seed_42,G3,qualification_r1_w60_b1024,R1,60,42
