model,ablation,fold,subset,num_windows,accuracy,balanced_accuracy,macro_f1_present_classes,macro_f1_all_classes,present_classes,absent_classes,train_seconds,resumed_checkpoint,run_id,generation,configuration_id,representation,window_size_frames,seed,best_epoch,stopping_epoch,best_validation_macro_f1,best_training_loss,best_validation_loss,training_seconds,parameter_count,model_size_bytes,peak_gpu_memory_bytes,inference_seconds,inference_windows_per_second
transformer,temporal_r0,1,validation,1155,0.8380952380952381,0.46107182451268475,0.45160948146547025,0.45160948146547025,"[""alert"", ""fatigue"", ""distraction""]",[],9.48191670000233,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,42,11,26,0.45160948146547025,0.3851171227982113,0.4082247649694418,9.48191670000233,17443,268531,568796672,0.04494839999824762,25696.13156519541
transformer,temporal_r0,1,test,1528,0.775523560209424,0.5476332227210619,0.5056455571919489,0.5056455571919489,"[""alert"", ""fatigue"", ""distraction""]",[],9.48191670000233,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,42,11,26,0.45160948146547025,0.3851171227982113,0.4082247649694418,9.48191670000233,17443,268531,568796672,0.04834159999882104,31608.386980101302
transformer,temporal_r0,2,validation,1160,0.825,0.452203600248293,0.3932938673857966,0.3932938673857966,"[""alert"", ""fatigue"", ""distraction""]",[],6.918999099994835,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,42,3,18,0.3932938673857966,0.5342063190789106,0.460736608505249,6.918999099994835,17443,267635,568970752,0.04101470000023255,28282.54260041943
transformer,temporal_r0,2,test,1841,0.8951656708310701,0.7995505976822703,0.7982442841284307,0.5321628560856205,"[""alert"", ""distraction""]","[""fatigue""]",6.918999099994835,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,42,3,18,0.3932938673857966,0.5342063190789106,0.460736608505249,6.918999099994835,17443,267635,568970752,0.05393900000490248,34131.14814573264
transformer,temporal_r0,3,validation,1125,0.768,0.432098501832675,0.40488841361871825,0.40488841361871825,"[""alert"", ""fatigue"", ""distraction""]",[],8.644642500003101,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,42,6,21,0.40488841361871825,0.46778330543032787,0.5959873044689497,8.644642500003101,17443,267955,568970752,0.037406000003102235,30075.388972536468
transformer,temporal_r0,3,test,1493,0.8948425987943738,0.4886769415071302,0.4637523949889462,0.4637523949889462,"[""alert"", ""fatigue"", ""distraction""]",[],8.644642500003101,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,42,6,21,0.40488841361871825,0.46778330543032787,0.5959873044689497,8.644642500003101,17443,267955,568970752,0.0453269999998156,32938.425221304606
transformer,temporal_r0,4,validation,1105,0.8334841628959276,0.43627031650983744,0.4058480492813142,0.4058480492813142,"[""alert"", ""fatigue"", ""distraction""]",[],6.952083899996069,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,42,1,16,0.4058480492813142,0.78022662379623,0.4809124016653898,6.952083899996069,17443,267443,568970752,0.0408333000013954,27061.24657968469
transformer,temporal_r0,4,test,1076,0.7853159851301115,0.5295576516506749,0.527236277249116,0.3514908514994107,"[""alert"", ""distraction""]","[""fatigue""]",6.952083899996069,False,G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,42,1,16,0.4058480492813142,0.78022662379623,0.4809124016653898,6.952083899996069,17443,267443,568970752,0.04082349999953294,26357.367692929573
