run_id,generation,configuration_id,representation,window_size_frames,model,fold,seed,epoch,training_loss,validation_loss,training_macro_f1,validation_macro_f1,training_accuracy,validation_accuracy,learning_rate
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,19,0.3639440346223302,0.4166562302159025,0.5147331803937445,0.4448096212638015,0.8509980320494799,0.8346320346320346,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,20,0.36241393540727984,0.41830077100367774,0.517135631509032,0.4465232096861185,0.8529659825695811,0.8354978354978355,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,21,0.36104774123200684,0.417567582344596,0.5191563784396217,0.4465232096861185,0.8543716615125105,0.8354978354978355,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,22,0.36013780308466864,0.4164906683551285,0.5184127138648833,0.4396131871533495,0.8538093899353387,0.832034632034632,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,23,0.3595544244169284,0.41622573441757266,0.5206028432007676,0.4390695345620796,0.85577734045544,0.8329004329004329,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,24,0.3586159267132625,0.41563419507437455,0.5183149085852237,0.4373016681221719,0.8540905257239246,0.832034632034632,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,25,0.35819883968409844,0.41593732310063913,0.5179813394521348,0.437905220963053,0.8535282541467529,0.8329004329004329,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_1__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,1,42,26,0.35777360381019696,0.41607640954581177,0.5187475947000935,0.43851116625310177,0.8546527973010964,0.8337662337662337,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,1,0.8791005382634173,0.4660346725891376,0.3505785244317355,0.35999192941910163,0.6002886002886003,0.8655172413793103,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,2,0.5976950400319451,0.4235093213360885,0.5144654395820086,0.36350160833453354,0.7867243867243867,0.8396551724137931,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,3,0.5342063190789106,0.460736608505249,0.5227753478455069,0.3932938673857966,0.7988455988455988,0.825,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,4,0.52526061197724,0.47565428799596327,0.5300876472776838,0.3899939089706161,0.8054834054834055,0.8137931034482758,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,5,0.5193264770989466,0.462742771979036,0.5314612324604426,0.3936108751062022,0.8066378066378066,0.8198275862068966,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,6,0.5085409392870178,0.4572955413111325,0.5369847632630842,0.3915306902953765,0.8132756132756133,0.8163793103448276,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,7,0.4963284651266376,0.4661838913786,0.5385445551261041,0.38598817538703395,0.8152958152958153,0.8068965517241379,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,8,0.4820828771522379,0.47720392038082254,0.5457421650595449,0.3803820131193903,0.8173160173160173,0.7939655172413793,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,9,0.4683576458804363,0.4777921203909249,0.572291239140108,0.3803820131193903,0.8202020202020202,0.7939655172413793,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,10,0.4554960181874802,0.47901803213974525,0.7152593296761349,0.37851740096747477,0.8323232323232324,0.7905172413793103,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,11,0.4491993558355224,0.47636542566891377,0.7247177090963163,0.38085226320520443,0.8329004329004329,0.7948275862068965,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,12,0.4435918013856869,0.4790742814540863,0.742615184878054,0.3794464654117782,0.8334776334776335,0.7922413793103448,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,13,0.43952114557979083,0.4887628240831967,0.7401551373893781,0.3739337613256406,0.8329004329004329,0.778448275862069,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,14,0.43538135781260623,0.4908136834358347,0.747446433235463,0.37304194037392624,0.834054834054834,0.7767241379310345,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,15,0.4334521438136245,0.4875804518831187,0.7481716913979107,0.3739337613256406,0.8334776334776335,0.778448275862069,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,16,0.43139411595476657,0.47971588804804044,0.7470484689395488,0.37664297097802385,0.8334776334776335,0.7836206896551724,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,17,0.42940043269469796,0.4730078861631196,0.746059882909838,0.37912906814060854,0.8343434343434344,0.7887931034482759,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,2,42,18,0.4282944979089679,0.47219251558698455,0.7494745389481922,0.379593131837125,0.8354978354978355,0.7896551724137931,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,1,0.8397366786220186,0.5895205071502262,0.3578123695399619,0.37549526270456496,0.6168437025796661,0.7875555555555556,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,2,0.5526953529364905,0.5526480035516951,0.5433482134093133,0.37799994958279765,0.8313100657561963,0.7644444444444445,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,3,0.4810775760664865,0.5935715061889755,0.5481949652144306,0.3920624287251531,0.8356095093576126,0.7546666666666667,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,4,0.47269110474311526,0.6309326716860135,0.5494293357116544,0.39545521499393943,0.8358624178047547,0.7493333333333333,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,5,0.47282955526823217,0.6195284559263123,0.5520591767168076,0.39839609390075886,0.8386444107233182,0.7546666666666667,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,6,0.46778330543032787,0.5959873044689497,0.5523588610395077,0.40488841361871825,0.8396560445118867,0.768,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,7,0.4596732403361321,0.582838921394613,0.5541254034294827,0.4038690352373424,0.8419322205361659,0.7662222222222222,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,8,0.44975518330095027,0.5860465494261847,0.5586291951101786,0.39643094134256107,0.8467374810318664,0.7511111111111111,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,9,0.43633531755308463,0.5873680011431376,0.5585908995720256,0.3974419723114,0.8464845725847243,0.7511111111111111,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,10,0.42028433693498446,0.5863432618909412,0.6199266337096666,0.39839609390075886,0.8507840161861406,0.7546666666666667,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,11,0.4111035915565539,0.5922933213777012,0.7525498478920024,0.3979030670153194,0.8593829033889732,0.7537777777777778,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,12,0.4060712274301516,0.5951751033994886,0.787419986203314,0.39695017286743467,0.8641881638846738,0.7528888888888889,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,13,0.40106664316848367,0.5880975204110146,0.8086151200605295,0.3958404848645915,0.8667172483560951,0.7555555555555555,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,14,0.3965917717614557,0.5900098740392261,0.8112437357224552,0.39690872778441055,0.8679817905918058,0.7555555555555555,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,15,0.3933245639157042,0.589451442917188,0.8203257682854449,0.39690872778441055,0.8700050581689428,0.7555555555555555,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,16,0.3909372850295324,0.5894321832789315,0.8180192021129814,0.3971971938767283,0.8700050581689428,0.7555555555555555,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,17,0.3893977029641952,0.5858740231858359,0.8189055848437287,0.3976951258244883,0.8712696004046535,0.7564444444444445,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,18,0.3877527770455823,0.5863067489067714,0.8182609817436234,0.39840185814965423,0.8705108750632271,0.7582222222222222,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,19,0.386338718578438,0.5863082142737177,0.8187770583994128,0.3989020915850184,0.8710166919575114,0.7591111111111111,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,20,0.3856305670997502,0.5856832136511803,0.817789307235553,0.3989020915850184,0.8710166919575114,0.7591111111111111,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,3,42,21,0.38417118142576123,0.5860722112324502,0.8188425055931031,0.3994036063987909,0.8712696004046535,0.76,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,1,0.78022662379623,0.4809124016653898,0.38851436407985496,0.4058480492813142,0.6576923076923077,0.8334841628959276,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,2,0.4788523117071903,0.4814940855783575,0.5573670392953929,0.4057868632905059,0.8504524886877828,0.8153846153846154,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,3,0.4273889465569371,0.5363988274362832,0.5630651570923213,0.398258853440866,0.8563348416289592,0.7981900452488688,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,4,0.42253319154497726,0.5596174568342407,0.5680630540710907,0.3918226895222034,0.8613122171945702,0.7846153846153846,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,5,0.4156260081006391,0.540409388018949,0.572265727263224,0.39388312034078804,0.866289592760181,0.788235294117647,0.001
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,6,0.40701448601834916,0.5321720722304211,0.5727799743024774,0.39388312034078804,0.8671945701357466,0.788235294117647,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,7,0.39984926848389984,0.5299164228040169,0.5737567490764421,0.3932039047069722,0.868552036199095,0.7846153846153846,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,8,0.39186988205931306,0.5379766540290004,0.5737601033997127,0.3866554744703145,0.8680995475113122,0.7728506787330317,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,9,0.38342060856689697,0.5380222520407508,0.5749041072062162,0.38699598437757854,0.8692307692307693,0.7710407239819005,0.0005
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,10,0.37619683462030745,0.5354536094007449,0.6004836302863538,0.38848223896663076,0.8708144796380091,0.7737556561085973,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,11,0.3721250515178318,0.5334240944676809,0.6879637411230748,0.3889806585517954,0.8757918552036199,0.7746606334841629,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,12,0.36800446696410893,0.5318877764147332,0.7340143217694238,0.38848223896663076,0.8776018099547511,0.7737556561085973,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,13,0.36431761944995206,0.5327314977732179,0.7390024173743761,0.38748991732204074,0.8787330316742081,0.7719457013574661,0.00025
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,14,0.36137896190941066,0.5318138438921708,0.7516901706586058,0.3865035163861084,0.8791855203619909,0.7701357466063349,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,15,0.36011721993463613,0.5322447910028345,0.7547249830058526,0.3865035163861084,0.8787330316742081,0.7701357466063349,0.000125
G4__g4_d_augmentation_w150__transformer__r0__w150__fold_4__seed_42,G4,g4_d_augmentation_w150,R0,150,transformer,4,42,16,0.3582640428348904,0.5318998179014991,0.7706237134231965,0.387809668868109,0.8805429864253393,0.7701357466063349,0.000125
