ablation,actual,configuration_id,count,fold,generation,model,predicted,representation,run_id,seed,subset,window_size_frames
temporal_r0,distraction,g4_d_augmentation_w60,0,3,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,60,3,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_3__seed_42,42,test,60
temporal_r0,alert,g4_d_augmentation_w60,862,4,G4,lstm,alert,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,g4_d_augmentation_w60,0,4,G4,lstm,fatigue,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,g4_d_augmentation_w60,150,4,G4,lstm,distraction,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,g4_d_augmentation_w60,17,4,G4,lstm,alert,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,lstm,fatigue,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,lstm,distraction,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,g4_d_augmentation_w60,50,4,G4,lstm,alert,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,g4_d_augmentation_w60,0,4,G4,lstm,fatigue,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,g4_d_augmentation_w60,46,4,G4,lstm,distraction,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,g4_d_augmentation_w60,765,4,G4,lstm,alert,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,g4_d_augmentation_w60,0,4,G4,lstm,fatigue,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,g4_d_augmentation_w60,192,4,G4,lstm,distraction,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,lstm,alert,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,lstm,fatigue,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,lstm,distraction,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,88,4,G4,lstm,alert,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,0,4,G4,lstm,fatigue,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,50,4,G4,lstm,distraction,R0,G4__g4_d_augmentation_w60__lstm__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,g4_d_augmentation_w60,908,4,G4,tcn,alert,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,g4_d_augmentation_w60,0,4,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,g4_d_augmentation_w60,104,4,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,g4_d_augmentation_w60,17,4,G4,tcn,alert,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,g4_d_augmentation_w60,51,4,G4,tcn,alert,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,g4_d_augmentation_w60,0,4,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,distraction,g4_d_augmentation_w60,45,4,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,validation,60
temporal_r0,alert,g4_d_augmentation_w60,801,4,G4,tcn,alert,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,g4_d_augmentation_w60,0,4,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,alert,g4_d_augmentation_w60,156,4,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,tcn,alert,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,fatigue,g4_d_augmentation_w60,0,4,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,95,4,G4,tcn,alert,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,0,4,G4,tcn,fatigue,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
temporal_r0,distraction,g4_d_augmentation_w60,43,4,G4,tcn,distraction,R0,G4__g4_d_augmentation_w60__tcn__r0__w60__fold_4__seed_42,42,test,60
