run_id,generation,configuration_id,representation,window_size_frames,model,fold,seed,epoch,training_loss,validation_loss,training_macro_f1,validation_macro_f1,training_accuracy,validation_accuracy,learning_rate
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,2,42,17,0.45012096738915275,0.845438040947092,0.8443283404205847,0.3402349339456258,0.8445143256464012,0.6887931034482758,0.00025
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,2,42,18,0.46225717686673795,0.8433962036823405,0.8482841576447037,0.3409090909090909,0.8480083857442348,0.6905172413793104,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,2,42,19,0.4351750727427914,0.8392420776959123,0.858921556077027,0.3408599042483562,0.860587002096436,0.6913793103448276,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_2__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,2,42,20,0.45237190137369326,0.8353347811205634,0.855144105512503,0.34102009641518044,0.8556953179594688,0.6931034482758621,0.000125
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,1,0.8829531747115532,0.800698460261027,0.5165075390237878,0.3505540334855404,0.6212818153940509,0.6622222222222223,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,2,0.7396485048070052,0.9542688808043798,0.7718159859464206,0.35173707815217253,0.7761422876418277,0.6382222222222222,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,3,0.6467814854192281,0.9903104382753373,0.836491311952213,0.3536765201687497,0.8350199325360319,0.6373333333333333,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,4,0.5950783991404232,0.8913283965190252,0.8329496816773938,0.35866570846808,0.8316467341306347,0.6631111111111111,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,5,0.5261033190261802,0.8178631732596291,0.8376656976470369,0.3817143155940756,0.8365532045384851,0.7102222222222222,0.001
G4__g4_c_weighted_sampling_w150__transformer__r0__w150__fold_3__seed_42,G4,g4_c_weighted_sampling_w150,R0,150,transformer,3,42,6,0.4648635141398416,0.7713383793301053,0.8564739340687448,0.39192085926842973,0.8546458141674333,0.7244444444444444,0.001
