run_id,scope,paradigm,family,phase,model,representation,window_size_frames,fold,seed,balancing,fingerprint,status,source,artifact,duration_seconds,updated_at,message
final__screening__feature__random_forest__r0_flat__w150__fold_4__seed_42,screening,feature,classical,screening,random_forest,R0_flat,150,4,42,none,f7c2696bcc2164d2411f44743df2e2677c9c4a426b0932291ca9daf1127a4380,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w150__fold_4__seed_42.joblib,10.548,2026-09-15T18:16:50+00:00,
final__screening__feature__random_forest__r0_flat__w30__fold_1__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,1,42,none,98ac24a9d9809e604fc34fdecb98af1267f5be7fa51ec9070f8973b3e17e6bac,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_1__seed_42.joblib,3.968,2026-09-15T18:15:45+00:00,
final__screening__feature__random_forest__r0_flat__w30__fold_2__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,2,42,none,2cfc02428a3a34d88d73bb07ad2d35d1e49ede899c1bfae0ad1dda71531ebec1,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_2__seed_42.joblib,2.619,2026-09-15T18:15:48+00:00,
final__screening__feature__random_forest__r0_flat__w30__fold_3__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,3,42,none,3fa6b22b67482d4024d39dabb3bb42cb9c24ef64c605758ca37ff9adc4fc51b2,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_3__seed_42.joblib,3.831,2026-09-15T18:15:52+00:00,
final__screening__feature__random_forest__r0_flat__w30__fold_4__seed_42,screening,feature,classical,screening,random_forest,R0_flat,30,4,42,none,f9c9d747dcb4c6cdcecee81a8c94fb74ffabd7fbc83c1857e1f8145ff31355f5,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w30__fold_4__seed_42.joblib,4.450,2026-09-15T18:15:56+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_1__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,1,42,none,9aa1db4e77a75308a7f652ac278b8b9e45257d1d33744fc840b4999236e0cefb,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_1__seed_42.joblib,6.030,2026-09-15T18:16:02+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_2__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,2,42,none,face08d51fae85510e6f99d2fc73f9a3346a541409ab3d9107e0a18790a40080,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_2__seed_42.joblib,3.624,2026-09-15T18:16:06+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_3__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,3,42,none,ac150b6971bf6b2455fa986ca382a9bc9910cde6582b7234cef865ae2459bc7b,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_3__seed_42.joblib,5.392,2026-09-15T18:16:11+00:00,
final__screening__feature__random_forest__r0_flat__w60__fold_4__seed_42,screening,feature,classical,screening,random_forest,R0_flat,60,4,42,none,9516aa57ecf8fc18a767310dd5fc6aa9fbe3480c166494ed7e911ddfea33f006,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__random_forest__r0_flat__w60__fold_4__seed_42.joblib,6.756,2026-09-15T18:16:18+00:00,
final__screening__feature__svm__r0_flat__w150__fold_1__seed_42,screening,feature,classical,screening,svm,R0_flat,150,1,42,none,53719512050d323f6f60978f1d6d3cf988ca1006257f23402ab3957925356a78,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_1__seed_42.joblib,4.884,2026-09-15T18:15:03+00:00,
final__screening__feature__svm__r0_flat__w150__fold_2__seed_42,screening,feature,classical,screening,svm,R0_flat,150,2,42,none,ef1774b61c537db8b494e844e795b2a31e364ca26e6afabcab39610ec3969e12,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_2__seed_42.joblib,13.530,2026-09-15T18:15:16+00:00,
final__screening__feature__svm__r0_flat__w150__fold_3__seed_42,screening,feature,classical,screening,svm,R0_flat,150,3,42,none,e55a1c5a58f37cee3ceac3e203d79eb6658f3bf386f6133483c2915b254c7c95,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_3__seed_42.joblib,15.463,2026-09-15T18:15:32+00:00,
final__screening__feature__svm__r0_flat__w150__fold_4__seed_42,screening,feature,classical,screening,svm,R0_flat,150,4,42,none,97d501943e39f42a9d259dc2ff7c79efefed6329a054c49c88eeb990e708aa13,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w150__fold_4__seed_42.joblib,9.771,2026-09-15T18:15:41+00:00,
final__screening__feature__svm__r0_flat__w30__fold_1__seed_42,screening,feature,classical,screening,svm,R0_flat,30,1,42,none,cc880fa8ca1681ef8f643239ea5fba3747e935ff758e65ef6f3d3554e7e110e7,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_1__seed_42.joblib,5.833,2026-09-15T18:13:03+00:00,
final__screening__feature__svm__r0_flat__w30__fold_2__seed_42,screening,feature,classical,screening,svm,R0_flat,30,2,42,none,ea837dd20a9c6cf8e1ad1c9376312683341f7b0371b28814c8be5b18c1caaafe,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_2__seed_42.joblib,8.352,2026-09-15T18:13:12+00:00,
final__screening__feature__svm__r0_flat__w30__fold_3__seed_42,screening,feature,classical,screening,svm,R0_flat,30,3,42,none,3f76fc89ed677a2aa3b8dba3dd1c62ca56ab6bbd53181fa41fa32a70c3c8c511,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_3__seed_42.joblib,10.561,2026-09-15T18:13:22+00:00,
final__screening__feature__svm__r0_flat__w30__fold_4__seed_42,screening,feature,classical,screening,svm,R0_flat,30,4,42,none,8170a48df6960c07e2ce80387238cf392d97552fa797202ac5aebb104caf8d6a,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w30__fold_4__seed_42.joblib,12.416,2026-09-15T18:13:35+00:00,
final__screening__feature__svm__r0_flat__w60__fold_1__seed_42,screening,feature,classical,screening,svm,R0_flat,60,1,42,none,4ef92f5ac41fceab3b3ce36d8880a8038f503f7eb797aa59fd69573ce628b9d7,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_1__seed_42.joblib,9.944,2026-09-15T18:13:45+00:00,
final__screening__feature__svm__r0_flat__w60__fold_2__seed_42,screening,feature,classical,screening,svm,R0_flat,60,2,42,none,c434d281a555454dae2e9d742d1e01fe918085d671b0a414d9ed43a5ac0588c2,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_2__seed_42.joblib,21.476,2026-09-15T18:14:06+00:00,
final__screening__feature__svm__r0_flat__w60__fold_3__seed_42,screening,feature,classical,screening,svm,R0_flat,60,3,42,none,b493e8e57547f76cda1db1a4a62800c4fa2d299d4e6221f76a273f173948d6d0,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_3__seed_42.joblib,25.168,2026-09-15T18:14:31+00:00,
final__screening__feature__svm__r0_flat__w60__fold_4__seed_42,screening,feature,classical,screening,svm,R0_flat,60,4,42,none,173335ae4e7f69543b2fa1c93dc917616a1ef7650d1e2cd46e0ea18b70d5f53d,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__svm__r0_flat__w60__fold_4__seed_42.joblib,26.283,2026-09-15T18:14:58+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_1__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,1,42,none,761d29b1629fdc3960f25cd31fac8ecff78739b073b44d277a5efcd656635882,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_1__seed_42.joblib,6.429,2026-09-15T18:17:12+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_2__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,2,42,none,f7f7c81c953be7c148aabd54831e79a1750cf3c083cd8e2627af52ee4ddda0e9,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_2__seed_42.joblib,6.277,2026-09-15T18:17:18+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_3__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,3,42,none,57a6636b27f42c3ca2740cfcf5db42563107434bb6de8f923a80ee114edd6c96,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_3__seed_42.joblib,6.436,2026-09-15T18:17:25+00:00,
final__screening__feature__xgboost__r0_flat__w150__fold_4__seed_42,screening,feature,classical,screening,xgboost,R0_flat,150,4,42,none,f66fc4a2bc34b1a461a9e3c75a982eeebdf950b43bdb8ce9786ba062d15b90c8,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w150__fold_4__seed_42.joblib,6.785,2026-09-15T18:17:32+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_1__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,1,42,none,5aec03d7dfe66a97d3fe91727fc47dea0d3e955c86ecb6752712662879504fbf,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_1__seed_42.joblib,1.436,2026-09-15T18:16:52+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_2__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,2,42,none,ef09d40475c27c2fa50102d485dcff7e56c531581a29a3e3ba4460e6a2b7a8b9,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_2__seed_42.joblib,1.183,2026-09-15T18:16:53+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_3__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,3,42,none,2f55f71fd4bfea7a643b42c8f97ff1521e4df95e8947f07b7b6bbae58921408f,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_3__seed_42.joblib,1.250,2026-09-15T18:16:54+00:00,
final__screening__feature__xgboost__r0_flat__w30__fold_4__seed_42,screening,feature,classical,screening,xgboost,R0_flat,30,4,42,none,2a425ad27873cc71949e0c7ecee2901dd4ac8c5763fe36b890668845de90789f,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w30__fold_4__seed_42.joblib,1.280,2026-09-15T18:16:56+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_1__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,1,42,none,0fde95b1bff2467d3219cc931f7c8c8ce17ae8674d3664c10f019ff8c240d659,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_1__seed_42.joblib,2.530,2026-09-15T18:16:58+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_2__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,2,42,none,08b45f2930d769c3f5f66aaa2a2cbc9ee1fd7346608dc490e79376d961623f14,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_2__seed_42.joblib,2.489,2026-09-15T18:17:01+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_3__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,3,42,none,45860be95418e9cc7ebb73a72964c7d247e29a774d1f25f472e6bf63685f95f5,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_3__seed_42.joblib,2.530,2026-09-15T18:17:03+00:00,
final__screening__feature__xgboost__r0_flat__w60__fold_4__seed_42,screening,feature,classical,screening,xgboost,R0_flat,60,4,42,none,fbd6990ed17975fc2c3a9fa04c173f002588e1d22907c9012e95fc8d05f2bed5,completed,new,fase_2/outputs/binary_v1/rounds/20260915_151225_610632/00_binary_experiment/checkpoints/final__screening__feature__xgboost__r0_flat__w60__fold_4__seed_42.joblib,2.629,2026-09-15T18:17:06+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_1__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,1,42,none,46902a575439f7ad63167ff96c4c9038bf27d46d22a31faedbe7a1b7f0d9e0d2,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_2__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,2,42,none,cd47f7874daa30161078ae95277b1c22303823eea01f77848fc4fcf4d9794533,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_3__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,3,42,none,f2bee4fa40a5366c5f88109aaef62040001fa276fc737682c7ba9c20ad4a88a6,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w150__fold_4__seed_42,screening,rule,classical,screening,fixed_rules,R0,150,4,42,none,225eef27fc53f010023ae1c83ba4a7f25ca6d7fcb9dc289e9b732224329a64b5,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_1__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,1,42,none,051ee82f52c68e7996b3ff0cc56f86f5db63a75b356905dd13d19f72f462628a,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_2__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,2,42,none,989cb3503eb7dd200be97edb01e219366d6ed1693baa188e5df9d6dd1dd37117,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_3__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,3,42,none,36e721efaf51d962cdaa008c1015fb0032972168987fef486370790cd7aea6c8,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w30__fold_4__seed_42,screening,rule,classical,screening,fixed_rules,R0,30,4,42,none,fa4f2b2628a23d9aa902c0de297308a3f334ca47883e0b5e7fd69310b31fc46f,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_1__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,1,42,none,1bd55513578794cab60f3bb453a83546fcbe6e853f81284b2ba73aa8e81fdaec,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_2__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,2,42,none,54bd0d88aa6ff38d85d6b4184c3208e683f4327f078a96ef3c859d2eaaa9e205,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_3__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,3,42,none,6e3a9f682bf783f3ecf5c7f2cce67b9a8fdf147ffaf179a827ca2227e399bdc0,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__rule__fixed_rules__r0__w60__fold_4__seed_42,screening,rule,classical,screening,fixed_rules,R0,60,4,42,none,44bd0a0532dac98a337d7fd2f8c2374828336a2d40c505e9282f737afb9393ba,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_1__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,1,42,none,d4e7f732d2aaf9992b0d6928dadc78147bbc780cb91de9796bd6016fde1bb732,running,new,,,2026-09-15T18:17:32+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_2__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,2,42,none,b52e1c5ae2b4787d2c6bcce1181000770249067d11f762658e5b1018b0ef52af,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_3__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,3,42,none,aa8a55dae1b01827cbcbc4d36d26ac977415a101eb6e739b585d481c3d94c008,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__shapelet__random_shapelet_ridge__r0__w60__fold_4__seed_42,screening,shapelet,classical,screening,random_shapelet_ridge,R0,60,4,42,none,76169b09ce56139e2f5097a2ea440d0975f302a01db6c27554f3b79d38d65223,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,1,42,none,9d4869166666fd7b9d095d5c00bbbcabc8eddc3729401af73bf062f6d4974eb4,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,2,42,none,6cfefb68cad1c726a75da6d15d1f91abf042ec8305ac7b3d1bcc675519ecf2be,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,3,42,none,5dfd4ae20999717702333d8bba7b382fbe035410f60bb5de39a36717fd87411c,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,150,4,42,none,fa22e90a1428c2bce37880edb95045d091235a3ecde4ebe118ee91675cdaceb0,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,1,42,none,0f2c940fd6511ed42084489e6f4814f22b787011a8957e6408087c919a10c446,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,2,42,none,f4130aad66725a936258921375afd94630ba6ee21c218779a5f94375e9b7b674,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,3,42,none,f47a497bf8077d133c718732d3700d9bdb3ff9095acd0327272f162e8f6f3381,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,30,4,42,none,a0cc0501d2fadd5f971b144ef16d20831f6a6e165803da1a7956dc264cfe47ca,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,1,42,none,b1e2292e9df701e0fae130b3e4f8e4311edc3990044063665a99c58c455979f7,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,2,42,none,d30b3cfc9151aa414c57b11295d23f68556253a864d11615345ed7a09e9ac56f,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,3,42,none,498f94d76637d23f47638a9374573637676ff2e2d607fa248a984e00d74f4c9d,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__hydra_multirocket_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,hydra_multirocket_ridge,R0,60,4,42,none,041de9a397455bc4847e1c93c1b8f4569e21d0a01a2f4dfe155b12dc52172a27,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,1,42,none,064572df84b61aeb17a55174af1581e84cd2bd9851902255b5aa6273f6a6baa4,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,2,42,none,8cf8c5adb9f96885b0b154cce1ab9858cb551a14b8ca99d36a27be0e589ece2a,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,3,42,none,102076c9560b9e6cb2d8a05019dee0c02d703a87d7a18257480864bbeef3b9d0,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,150,4,42,none,52bd6acfd44e3377661802df4d860c999f13d0704f7d02de5bb48f3ebee98b83,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,1,42,none,eadccb138947917ad3c768c3e645b3540cd7c20520b7f588cbb70953bd701272,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,2,42,none,0ff171ae98a41988515599a5613dea854a5cf50f817eef2b8dc47275d783258e,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,3,42,none,967580c441d0a3d50b937855db181be38e81a020dfe3640976e6ecf1a8ee8d91,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,30,4,42,none,b2753be36c86bb48bb7f7c9327c106122677494024c15cd2089545e458ffa342,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,1,42,none,c3e652d43f8d837e18983719b27619b0c3f312e2bd840dfac9723e65887c36f6,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,2,42,none,710cd8e23349cd914cd19177c8d8a72c5b1d34bdf19f2fd03dd9bf654f938b2c,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,3,42,none,78fce7d48a37e18e113987cb47b964d17ef2ac04a70f5e894d437fb8fafd8f38,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__mantis_frozen_ridge__r0__w60__fold_4__seed_42,screening,transform,classical,screening,mantis_frozen_ridge,R0,60,4,42,none,79cf416ea7792f9efea802cf46c78c167cf4b7da7b5e42f0d58486068fadeeed,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_1__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,1,42,none,7663cf8abd7c76658c8d0406faeb5f1939d2ef8148446d37dedf6d6863748e8d,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_2__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,2,42,none,bb2f582ee63236d43134ffb66f044381725e123d4146718d623cba7574638729,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_3__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,3,42,none,76877962c22c7b5e7aa45214928f32aaa2b3222e23fa6a6d70ff3443a780aca7,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w150__fold_4__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,150,4,42,none,5b322853f8aa68ea29b20ca83b4d106ab256a6036d77dcabc4d8d426f29ae2eb,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_1__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,1,42,none,4b1596cdb430b71e2123e434bbac74dbd04bd83f86330f731f84b043f3820b8e,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_2__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,2,42,none,cbb070e465e4fd6d0c0bcf8202fe0c22808a6a61becc30b4876d2d6c4e8a2665,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_3__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,3,42,none,50ca847ddb84639f8802e071af757e8da9b439f85d8fd949db1d96d25967c7e5,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w30__fold_4__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,30,4,42,none,305e8ed3c43c830351bf28c4631417fec7a2e87ec304a59a1caabfa63d3e6983,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_1__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,1,42,none,ba7a9638e655681a9cc93f04e87d8eabe67129e4d1ec14edd1a2e58faf9fa316,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_2__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,2,42,none,4abe87a4670938f1c1875b894aaddb8267bbc05b027fedb2635b20a46357d220,pending,new,,,2026-09-15T18:12:46+00:00,
final__screening__transform__minirocket_ridge__r0__w60__fold_3__seed_42,screening,transform,classical,screening,minirocket_ridge,R0,60,3,42,none,fb2eaff93fdaa65fe262c2ed1760702f3fe2c21be7c942c62d76feaf95d256b6,pending,new,,,2026-09-15T18:12:46+00:00,
